time_step,flow,speed,occupancy,split,z_flow,z_speed,z_occupancy,is_anomaly,sensor_id
6364,13.0,0.0036,67.1,train,-1.2812216751012622,-1.2047235346045073,0.3652860326825092,0,278
6365,6.0,0.003,66.2,train,-1.3604603339932047,-1.2292195373590122,0.05377759096898585,0,278
6366,7.0,0.0017,65.7,train,-1.3491405255800701,-1.2822942099937726,-0.11928265442741766,0,278
6367,12.0,0.004,68.3,train,-1.292541483514397,-1.188392866101504,0.7806306216338785,0,278
6368,9.0,0.0034,64.8,train,-1.326500908753801,-1.2128888688560089,-0.4307910961409459,0,278
6369,15.0,0.0046,66.4,train,-1.258582058274993,-1.163896863346999,0.12300168912754823,0,278
6370,8.0,0.003,66.9,train,-1.3378207171669354,-1.2292195373590122,0.29606193452395174,0,278
6371,10.0,0.0032,66.2,train,-1.3151811003406662,-1.2210542031075104,0.05377759096898585,0,278
6372,6.0,0.0025,65.0,train,-1.3604603339932047,-1.2496328729877662,-0.3615669979823835,0,278
6373,4.0,0.0012,62.5,train,-1.3830999508194741,-1.3027075456225268,-1.226868224964401,0,278
6374,11.0,0.0032,68.4,train,-1.3038612919275314,-1.2210542031075104,0.8152426707131623,0,278
6375,14.0,0.0049,65.7,train,-1.2699018666881274,-1.1516488619697467,-0.11928265442741766,0,278
6376,10.0,0.0036,65.4,train,-1.3151811003406662,-1.2047235346045073,-0.22311880166525877,0,278
6377,10.0,0.0024,66.8,train,-1.3151811003406662,-1.253715540113517,0.2614498854446681,0,278
6378,14.0,0.0043,65.4,train,-1.2699018666881274,-1.1761448647242516,-0.22311880166525877,0,278
6379,14.0,0.0049,65.5,train,-1.2699018666881274,-1.1516488619697467,-0.18850675258598004,0,278
6380,24.0,0.0071,65.7,train,-1.156703782556781,-1.0618301852032288,-0.11928265442741766,0,278
6381,25.0,0.0075,67.4,train,-1.1453839741436465,-1.0454995167002257,0.4691221799203552,0,278
6382,35.0,0.0118,66.3,train,-1.0321858900122998,-0.8699448302929408,0.08838964004826458,0,278
6383,24.0,0.0066,66.6,train,-1.156703782556781,-1.0822435208319827,0.1922257872861057,0,278
6384,15.0,0.0062,64.5,train,-1.258582058274993,-1.098574189334986,-0.534627243378787,0,278
6385,13.0,0.0049,64.2,train,-1.2812216751012622,-1.1516488619697467,-0.6384633906166282,0,278
6386,19.0,0.0053,65.9,train,-1.2133028246224542,-1.1353181934667436,-0.05005855626885527,0,278
6387,17.0,0.0066,64.2,train,-1.2359424414487237,-1.0822435208319827,-0.6384633906166282,0,278
6388,24.0,0.0073,65.6,train,-1.156703782556781,-1.0536648509517272,-0.1538947035067013,0,278
6389,12.0,0.0044,66.8,train,-1.292541483514397,-1.1720621975985006,0.2614498854446681,0,278
6390,25.0,0.0076,66.9,train,-1.1453839741436465,-1.041416849574475,0.29606193452395174,0,278
6391,45.0,0.0134,67.8,train,-0.9189878058809533,-0.8046221562809276,0.6075703762374751,0,278
6392,26.0,0.0069999999999999,67.1,train,-1.1340641657305117,-1.0659128523289836,0.3652860326825092,0,278
6393,47.0,0.0124,67.7,train,-0.896348189054684,-0.8454488275384358,0.5729583271581964,0,278
6394,27.0,0.0066,68.1,train,-1.122744357317377,-1.0822435208319827,0.7114065234753162,0,278
6395,42.0,0.0131,67.0,train,-0.9529472311203573,-0.81687015765818,0.33067398360323047,0,278
6396,45.0,0.0142,65.7,train,-0.9189878058809533,-0.7719608192749211,-0.11928265442741766,0,278
6397,41.0,0.0124,67.3,train,-0.9642670395334919,-0.8454488275384358,0.4345101308410716,0,278
6398,36.0,0.0133,64.5,train,-1.0208660815991653,-0.8087048234066785,-0.534627243378787,0,278
6399,43.0,0.0126,64.9,train,-0.9416274227072227,-0.8372834932869342,-0.3961790470616623,0,278
6400,56.0,0.0155,65.8,train,-0.7944699133364722,-0.7188861466401606,-0.08467060534813892,0,278
6401,67.0,0.0191,66.1,train,-0.669952020791991,-0.5719101301131314,0.019165541889702195,0,278
6402,84.0,0.0251,64.9,train,-0.4775152777687019,-0.3269501025680826,-0.3961790470616623,0,278
6403,84.0,0.0279999999999999,62.1,train,-0.4775152777687019,-0.20855275592131317,-1.3653164212815234,0,278
6404,111.0,0.0312,64.5,train,-0.17188045061406632,-0.07790740789728316,-0.534627243378787,0,278
6405,156.0,0.0418,65.9,train,0.337510927976993,0.3548553074323028,-0.05005855626885527,0,278
6406,140.0,0.0351,68.3,train,0.15639399336683857,0.08131661000699852,0.7806306216338785,0,278
6407,118.0,0.033,66.8,train,-0.09264179172212376,-0.004419399633768429,0.2614498854446681,0,278
6408,124.0,0.0362,64.8,train,-0.024722941243315855,0.1262259483902576,-0.4307910961409459,0,278
6409,122.0,0.0374,61.6,train,-0.047362558069585156,0.17521795389926734,-1.5383766666779268,0,278
6410,140.0,0.0385,64.2,train,0.15639399336683857,0.22012729228252614,-0.6384633906166282,0,278
6411,188.0,0.0495,64.9,train,0.6997447971973019,0.6692206761151156,-0.3961790470616623,0,278
6412,192.0,0.0463,67.6,train,0.7450240308498405,0.5385753280910895,0.5383462780789127,0,278
6413,207.0,0.0536,67.1,train,0.9148211570468603,0.8366100282708988,0.3652860326825092,0,278
6414,187.0,0.0496,65.8,train,0.6884249887841672,0.6733033432408663,-0.08467060534813892,0,278
6415,233.0,0.0653,64.1,train,1.2091361757883612,1.3142820819837437,-0.6730754396959118,0,278
6416,255.0,0.0682,64.3,train,1.4581719608773234,1.4326794286305171,-0.6038513415373494,0,278
6417,297.0,0.0816,63.7,train,1.9336039142289787,1.9797568234811265,-0.8115236360130317,0,278
6418,303.0,0.0776,64.9,train,2.0015227647077865,1.8164501384510938,-0.3961790470616623,0,278
6419,209.0,0.0565,64.3,train,0.9374607738731295,0.9550073749176724,-0.6038513415373494,0,278
6420,185.0,0.049,63.2,train,0.6657853719578979,0.6488073404863615,-0.9845838814094351,0,278
6421,207.0,0.0551,62.1,train,0.9148211570468603,0.8978500351571611,-1.3653164212815234,0,278
6422,188.0,0.052,61.7,train,0.6997447971973019,0.7712873542588857,-1.5037646175986457,0,278
6423,227.0,0.0609,61.2,train,1.1412173253095532,1.1346447284507082,-1.676824862995049,0,278
6424,227.0,0.0618,61.2,train,1.1412173253095532,1.1713887325824655,-1.676824862995049,0,278
6425,210.0,0.0577,60.9,train,0.9487805822862642,1.0039993804266822,-1.7806610102328928,0,278
6426,241.0,0.0678,60.1,train,1.2996946430934384,1.416348760127514,-2.0575574028671375,0,278
6427,234.0,0.0603,62.2,train,1.220455984201496,1.1101487256962033,-1.3307043722022422,0,278
6428,265.0,0.0734,61.0,train,1.5713700450086698,1.6449781191695598,-1.7460489611536114,0,278
6429,270.0,0.0728,60.9,train,1.627969087074343,1.620482116415055,-1.7806610102328928,0,278
6430,342.0,0.0894,61.9,train,2.4429952928200382,2.2982048592896893,-1.4345405194400858,0,278
6431,293.0,0.0765,62.5,train,1.8883246805764402,1.7715408000678348,-1.226868224964401,0,278
6432,243.0,0.0639,62.4,train,1.3223342599197077,1.2571247422232323,-1.2614802740436821,0,278
6433,294.0,0.0793,61.9,train,1.8996444889895747,1.8858554795888574,-1.4345405194400858,0,278
6434,259.0,0.0664,62.9,train,1.5034511945298619,1.3591914203670028,-1.0884200286472787,0,278
6435,185.0,0.0552,59.4,train,0.6657853719578979,0.9019327022829118,-2.299841746422103,0,278
6436,313.0,0.0857,60.1,train,2.1147208488391334,2.1471461756369092,-2.0575574028671375,0,278
6437,253.0,0.0698,59.7,train,1.4355323440510541,1.4980021026425303,-2.1960055991842595,0,278
6438,208.0,0.0587,59.6,train,0.9261409654599949,1.0448260516841903,-2.2306176482635407,0,278
6439,225.0,0.06,60.3,train,1.118577708483284,1.0979007243189507,-1.9883333047085774,0,278
6440,206.0,0.055,60.9,train,0.9035013486337256,0.8937673680314102,-1.7806610102328928,0,278
6441,178.0,0.0464,62.8,train,0.5865467130659553,0.5426579952168402,-1.1230320777265599,0,278
6442,223.0,0.0598,62.1,train,1.0959380916570147,1.0897353900674491,-1.3653164212815234,0,278
6443,168.0,0.0477,60.3,train,0.47334862893460883,0.5957326678516008,-1.9883333047085774,0,278
6444,182.0,0.0502,63.3,train,0.6318259467184939,0.6977993459953712,-0.9499718323301564,0,278
6445,246.0,0.0668,64.4,train,1.3562936851591116,1.375522088870006,-0.5692392924580658,0,278
6446,227.0,0.062,64.6,train,1.1412173253095532,1.179554066833967,-0.5000151942995082,0,278
6447,200.0,0.0534,65.4,train,0.8355824981549177,0.8284446940193972,-0.22311880166525877,0,278
6448,141.0,0.036,67.3,train,0.16771380177997322,0.11806061413875575,0.4345101308410716,0,278
6449,195.0,0.0517,67.4,train,0.7789834560892445,0.7590393528816335,0.4691221799203552,0,278
6450,168.0,0.0423,68.6,train,0.47334862893460883,0.3752686430610569,0.8844667688717197,0,278
6451,147.0,0.0411,66.5,train,0.23563265225878113,0.32627663755204717,0.15761373820682698,0,278
6452,179.0,0.0491,66.1,train,0.59786652147909,0.6528900076121121,0.019165541889702195,0,278
6453,164.0,0.0477,64.3,train,0.4280693952820702,0.5957326678516008,-0.6038513415373494,0,278
6454,189.0,0.0469,67.6,train,0.7110646056104365,0.5630713308455942,0.5383462780789127,0,278
6455,94.0,0.0249,67.5,train,-0.36431719363735543,-0.33511543681958433,0.5037342289996339,0,278
6456,133.0,0.0341,68.3,train,0.07715533447489602,0.040489938749490376,0.7806306216338785,0,278
6457,184.0,0.0519,66.1,train,0.6544655635447633,0.767204687133135,0.019165541889702195,0,278
6458,165.0,0.0445,65.7,train,0.43938920369520484,0.4650873198275748,-0.11928265442741766,0,278
6459,194.0,0.0525,65.9,train,0.7676636476761097,0.7917006898876398,-0.05005855626885527,0,278
6460,180.0,0.0509,64.2,train,0.6091863298922247,0.7263780158756269,-0.6384633906166282,0,278
6461,162.0,0.0474,62.6,train,0.4054297784558009,0.5834846664743484,-1.1922561758851198,0,278
6462,193.0,0.0542,62.6,train,0.7563438392629751,0.8611060310254036,-1.1922561758851198,0,278
6463,168.0,0.0483,62.4,train,0.47334862893460883,0.6202286706061059,-1.2614802740436821,0,278
6464,177.0,0.0504,62.3,train,0.5752269046528207,0.7059646802468729,-1.2960923231229633,0,278
6465,107.0,0.0317,62.2,train,-0.21715968426660492,-0.05749407226852909,-1.3307043722022422,0,278
6466,157.0,0.0426,63.8,train,0.3488307363901276,0.3875166444383094,-0.776911586933753,0,278
6467,165.0,0.043,65.4,train,0.43938920369520484,0.4038473129413126,-0.22311880166525877,0,278
6468,178.0,0.0491,64.2,train,0.5865467130659553,0.6528900076121121,-0.6384633906166282,0,278
6469,187.0,0.0514,63.8,train,0.6884249887841672,0.746791351504381,-0.776911586933753,0,278
6470,184.0,0.0553,61.7,train,0.6544655635447633,0.9060153694086627,-1.5037646175986457,0,278
6471,183.0,0.0525,61.9,train,0.6431457551316286,0.7917006898876398,-1.4345405194400858,0,278
6472,169.0,0.0465,63.2,train,0.48466843734774345,0.5467406623425911,-0.9845838814094351,0,278
6473,183.0,0.0519,62.8,train,0.6431457551316286,0.767204687133135,-1.1230320777265599,0,278
6474,182.0,0.0514,62.5,train,0.6318259467184939,0.746791351504381,-1.226868224964401,0,278
6475,131.0,0.034,64.9,train,0.054515717648626706,0.036407271623739725,-0.3961790470616623,0,278
6476,132.0,0.0369,63.9,train,0.06583552606176137,0.15480461827051326,-0.7422995378544717,0,278
6477,163.0,0.0459,64.0,train,0.41674958686893554,0.5222446595880864,-0.7076874887751905,0,278
6478,207.0,0.0587,63.4,train,0.9148211570468603,1.0448260516841903,-0.9153597832508752,0,278
6479,252.0,0.0732,62.3,train,1.4242125356379196,1.636812784918058,-1.2960923231229633,0,278
6480,221.0,0.0655,61.4,train,1.0732984748307453,1.3224474162352455,-1.6076007648364892,0,278
6481,224.0,0.0678,60.2,train,1.1072579000701492,1.416348760127514,-2.0229453537878563,0,278
6482,218.0,0.0655,59.4,train,1.0393390495913415,1.3224474162352455,-2.299841746422103,0,278
6483,201.0,0.0561,61.2,train,0.8469023065680523,0.9386767064146689,-1.676824862995049,0,278
6484,212.0,0.0544,64.7,train,0.9714201991125335,0.8692713652769052,-0.46540314522022463,0,278
6485,195.0,0.0544,64.1,train,0.7789834560892445,0.8692713652769052,-0.6730754396959118,0,278
6486,172.0,0.0444,65.7,train,0.5186278625871474,0.46100465270182417,-0.11928265442741766,0,278
6487,144.0,0.0375,66.4,train,0.20167322701937718,0.17930062102501798,0.12300168912754823,0,278
6488,193.0,0.0489,67.3,train,0.7563438392629751,0.6447246733606106,0.4345101308410716,0,278
6489,159.0,0.0419,66.9,train,0.37147035321639693,0.35893797455805376,0.29606193452395174,0,278
6490,233.0,0.06,67.3,train,1.2091361757883612,1.0979007243189507,0.4345101308410716,0,278
6491,150.0,0.0419,65.5,train,0.2695920774981851,0.35893797455805376,-0.18850675258598004,0,278
6492,222.0,0.0628,64.5,train,1.08461828324388,1.2122154038399733,-0.534627243378787,0,278
6493,199.0,0.0544,64.6,train,0.8242626897417831,0.8692713652769052,-0.5000151942995082,0,278
6494,211.0,0.0539,66.5,train,0.9601003906993989,0.8488580296481514,0.15761373820682698,0,278
6495,192.0,0.0495,67.1,train,0.7450240308498405,0.6692206761151156,0.3652860326825092,0,278
6496,223.0,0.0546,69.0,train,1.0959380916570147,0.877436699528407,1.0229149651888445,0,278
6497,272.0,0.0695,68.4,train,1.6506087039006125,1.4857541012652782,0.8152426707131623,0,278
6498,218.0,0.0603,66.2,train,1.0393390495913415,1.1101487256962033,0.05377759096898585,0,278
6499,178.0,0.0474,66.1,train,0.5865467130659553,0.5834846664743484,0.019165541889702195,0,278
6500,269.0,0.0697,66.8,train,1.6166492786612086,1.4939194355167795,0.2614498854446681,0,278
6501,247.0,0.0642,67.0,train,1.3676134935722464,1.2693727436004847,0.33067398360323047,0,278
6502,201.0,0.0552,65.4,train,0.8469023065680523,0.9019327022829118,-0.22311880166525877,0,278
6503,175.0,0.0477,65.3,train,0.5525872878265514,0.5957326678516008,-0.25773085074454244,0,278
6504,227.0,0.0624,63.3,train,1.1412173253095532,1.1958847353369702,-0.9499718323301564,0,278
6505,180.0,0.0466,65.0,train,0.6091863298922247,0.550823329468342,-0.3615669979823835,0,278
6506,226.0,0.0587,65.1,train,1.1298975168964187,1.0448260516841903,-0.3269549489031048,0,278
6507,183.0,0.0461,66.3,train,0.6431457551316286,0.530409993839588,0.08838964004826458,0,278
6508,220.0,0.0562,66.5,train,1.0619786664176107,0.9427593735404199,0.15761373820682698,0,278
6509,222.0,0.0593,65.2,train,1.08461828324388,1.069322054438695,-0.29234289982382117,0,278
6510,252.0,0.0658,65.1,train,1.4242125356379196,1.3346954176124977,-0.3269549489031048,0,278
6511,192.0,0.0489,65.5,train,0.7450240308498405,0.6447246733606106,-0.18850675258598004,0,278
6512,216.0,0.0553,66.1,train,1.016699432765072,0.9060153694086627,0.019165541889702195,0,278
6513,269.0,0.0727,64.9,train,1.6166492786612086,1.616399449289304,-0.3961790470616623,0,278
6514,277.0,0.0752,64.2,train,1.7072077459662858,1.7184661274330744,-0.6384633906166282,0,278
6515,210.0,0.0543,64.9,train,0.9487805822862642,0.8651886981511545,-0.3961790470616623,0,278
6516,200.0,0.0551,63.4,train,0.8355824981549177,0.8978500351571611,-0.9153597832508752,0,278
6517,245.0,0.0628,64.8,train,1.344973876745977,1.2122154038399733,-0.4307910961409459,0,278
6518,210.0,0.0574,63.5,train,0.9487805822862642,0.9917513790494297,-0.880747734171594,0,278
6519,267.0,0.0675,65.2,train,1.594009661834939,1.4041007587502619,-0.29234289982382117,0,278
6520,238.0,0.0621,65.2,train,1.2657352178540344,1.183636733959718,-0.29234289982382117,0,278
6521,250.0,0.0619,67.0,train,1.4015729188116504,1.175471399708216,0.33067398360323047,0,278
6522,244.0,0.0641,65.8,train,1.3336540683328424,1.2652900764747341,-0.08467060534813892,0,278
6523,229.0,0.0612,64.8,train,1.1638569421358225,1.1468927298279603,-0.4307910961409459,0,278
6524,237.0,0.0647,63.8,train,1.2544154094408997,1.2897860792292386,-0.776911586933753,0,278
6525,280.0,0.0738,64.4,train,1.7411671712056898,1.661308787672563,-0.5692392924580658,0,278
6526,244.0,0.0628,65.0,train,1.3336540683328424,1.2122154038399733,-0.3615669979823835,0,278
6527,273.0,0.0697,66.0,train,1.661928512313747,1.4939194355167795,-0.015446507189576537,0,278
6528,299.0,0.0771,65.7,train,1.956243531055248,1.7960368028223397,-0.11928265442741766,0,278
6529,214.0,0.0564,64.6,train,0.9940598159388028,0.9509247077919215,-0.5000151942995082,0,278
6530,252.0,0.0655,64.7,train,1.4242125356379196,1.3224474162352455,-0.46540314522022463,0,278
6531,219.0,0.0579,64.3,train,1.050658858004476,1.0121647146781838,-0.6038513415373494,0,278
6532,212.0,0.0571,63.5,train,0.9714201991125335,0.9795033776721771,-0.880747734171594,0,278
6533,268.0,0.071,63.7,train,1.6053294702480738,1.54699410815154,-0.8115236360130317,0,278
6534,232.0,0.0587,65.0,train,1.1978163673752265,1.0448260516841903,-0.3615669979823835,0,278
6535,205.0,0.0524,65.4,train,0.8921815402205909,0.7876180227618891,-0.22311880166525877,0,278
6536,253.0,0.0652,65.3,train,1.4355323440510541,1.3101994148579927,-0.25773085074454244,0,278
6537,275.0,0.0726,64.5,train,1.6845681291400163,1.612316782163553,-0.534627243378787,0,278
6538,220.0,0.0545,66.1,train,1.0619786664176107,0.8733540324026561,0.019165541889702195,0,278
6539,254.0,0.0695,63.8,train,1.4468521524641889,1.4857541012652782,-0.776911586933753,0,278
6540,285.0,0.0776,62.6,train,1.797766213271363,1.8164501384510938,-1.1922561758851198,0,278
6541,209.0,0.0541,63.9,train,0.9374607738731295,0.857023363899653,-0.7422995378544717,0,278
6542,279.0,0.0767,62.3,train,1.729847362792555,1.7797061343193366,-1.2960923231229633,0,278
6543,259.0,0.0723,61.2,train,1.5034511945298619,1.6000687807863008,-1.676824862995049,0,278
6544,335.0,0.0896,62.3,train,2.3637566339280953,2.306370193541191,-1.2960923231229633,0,278
6545,123.0,0.0332,62.0,train,-0.036042749656450504,0.0037459346177331457,-1.3999284703608046,0,278
6546,140.0,0.0358,63.8,train,0.15639399336683857,0.10989527988725419,-0.776911586933753,0,278
6547,248.0,0.0674,62.7,train,1.3789333019853809,1.4000180916245109,-1.1576441268058386,0,278
6548,303.0,0.0817,62.5,train,2.0015227647077865,1.9838394906068768,-1.226868224964401,0,278
6549,277.0,0.0787,61.0,train,1.7072077459662858,1.8613594768343529,-1.7460489611536114,0,278
6550,230.0,0.0589,62.7,train,1.1751767505489572,1.0529913859356919,-1.1576441268058386,0,278
6551,219.0,0.0555,64.6,train,1.050658858004476,0.9141807036601642,-0.5000151942995082,0,278
6552,217.0,0.0566,63.8,train,1.0280192411782068,0.9590900420434231,-0.776911586933753,0,278
6553,211.0,0.0534,64.7,train,0.9601003906993989,0.8284446940193972,-0.46540314522022463,0,278
6554,211.0,0.0542,64.5,train,0.9601003906993989,0.8611060310254036,-0.534627243378787,0,278
6555,184.0,0.0467,64.8,train,0.6544655635447633,0.5549059965940927,-0.4307910961409459,0,278
6556,200.0,0.0501,65.5,train,0.8355824981549177,0.6937166788696203,-0.18850675258598004,0,278
6557,241.0,0.0632,64.5,train,1.2996946430934384,1.228546072342977,-0.534627243378787,0,278
6558,205.0,0.0496,66.6,train,0.8921815402205909,0.6733033432408663,0.1922257872861057,0,278
6559,213.0,0.0522,67.1,train,0.9827400075256681,0.7794526885103875,0.3652860326825092,0,278
6560,176.0,0.0428,67.8,train,0.563907096239686,0.395681978689811,0.6075703762374751,0,278
6561,156.0,0.0387,67.2,train,0.337510927976993,0.22829262653402774,0.39989808176179287,0,278
6562,148.0,0.036,67.5,train,0.24695246067191579,0.11806061413875575,0.5037342289996339,0,278
6563,150.0,0.038,66.9,train,0.2695920774981851,0.19971395665377206,0.29606193452395174,0,278
6564,143.0,0.0345,67.3,train,0.19035341860624252,0.056820607252493806,0.4345101308410716,0,278
6565,146.0,0.0346,67.9,train,0.22431284384564648,0.06090327437824445,0.6421824253167587,0,278
6566,115.0,0.0284,68.1,train,-0.1266012169615277,-0.1922220874183058,0.7114065234753162,0,278
6567,154.0,0.0365,68.3,train,0.3148713111507237,0.13847394976750985,0.7806306216338785,0,278
6568,130.0,0.0313,68.0,train,0.043195909235492054,-0.07382474077153224,0.6767944743960375,0,278
6569,128.0,0.03,68.9,train,0.020556292409222753,-0.1268994134062929,0.9883029161095658,0,278
6570,70.0,0.0163,69.0,train,-0.635992595552587,-0.6862248096341542,1.0229149651888445,0,278
6571,124.0,0.0301,67.9,train,-0.024722941243315855,-0.12281674628054211,0.6421824253167587,0,278
6572,142.0,0.0343,68.0,train,0.17903361019310787,0.04865527300099195,0.6767944743960375,0,278
6573,104.0,0.0244,68.8,train,-0.2511191095060089,-0.35552877244833825,0.953690867030282,0,278
6574,55.0,0.0128,68.7,train,-0.8057897217496068,-0.8291181590354326,0.9190788179510033,0,278
6575,45.0,0.0112,68.5,train,-0.9189878058809533,-0.8944408330474455,0.849854719792441,0,278
6576,103.0,0.0236,69.0,train,-0.26243891791914353,-0.38819010945434484,1.0229149651888445,0,278
6577,88.0,0.0207,68.5,train,-0.4322360441161633,-0.5065874561011184,0.849854719792441,0,278
6578,117.0,0.0283,68.5,train,-0.10396160013525842,-0.19630475454405671,0.849854719792441,0,278
6579,138.0,0.0332,68.1,train,0.13375437654056926,0.0037459346177331457,0.7114065234753162,0,278
6580,128.0,0.0294,68.8,train,0.020556292409222753,-0.15139541616079777,0.953690867030282,0,278
6581,108.0,0.0266,68.3,train,-0.20583987585347027,-0.2657100956818205,0.7806306216338785,0,278
6582,94.0,0.0239,68.0,train,-0.36431719363735543,-0.37594210807709233,0.6767944743960375,0,278
6583,97.0,0.0238,67.0,train,-0.33035776839795145,-0.3800247752028431,0.33067398360323047,0,278
6584,104.0,0.0252,66.8,train,-0.2511191095060089,-0.3228674354423318,0.2614498854446681,0,278
6585,95.0,0.0233,67.0,train,-0.35299738522422075,-0.4004381108315972,0.33067398360323047,0,278
6586,82.0,0.0183,68.4,train,-0.5001548945949712,-0.6045714671191379,0.8152426707131623,0,278
6587,118.0,0.0297,67.4,train,-0.09264179172212376,-0.13914741478354525,0.4691221799203552,0,278
6588,114.0,0.0265,69.1,train,-0.13792102537466236,-0.2697927628075713,1.0575270142681232,0,278
6589,89.0,0.0226,68.2,train,-0.42091623570302866,-0.429016780711853,0.7460185725545998,0,278
6590,111.0,0.0264,67.9,train,-0.17188045061406632,-0.2738754299333221,0.6421824253167587,0,278
6591,79.0,0.0183,68.2,train,-0.5341143198343752,-0.6045714671191379,0.7460185725545998,0,278
6592,102.0,0.0248,68.7,train,-0.2737587263322782,-0.3391981039453351,0.9190788179510033,0,278
6593,92.0,0.0226,67.9,train,-0.38695681046362473,-0.429016780711853,0.6421824253167587,0,278
6594,82.0,0.0192,68.5,train,-0.5001548945949712,-0.5678274629873806,0.849854719792441,0,278
6595,101.0,0.0244,68.1,train,-0.28507853474541284,-0.35552877244833825,0.7114065234753162,0,278
6596,88.0,0.0245,65.3,train,-0.4322360441161633,-0.35144610532258747,-0.25773085074454244,0,278
6597,95.0,0.0243,65.7,train,-0.35299738522422075,-0.3596114395740892,-0.11928265442741766,0,278
6598,65.0,0.0156,67.2,train,-0.6925916376182603,-0.7148034795144098,0.39989808176179287,0,278
6599,60.0,0.0141,67.0,train,-0.7491906796839336,-0.7760434864006719,0.33067398360323047,0,278
6600,69.0,0.0196,65.2,train,-0.6473124039657216,-0.5514967944843774,-0.29234289982382117,0,278
6601,55.0,0.0132,67.1,train,-0.8057897217496068,-0.8127874905324293,0.3652860326825092,0,278
6602,56.0,0.0133,67.4,train,-0.7944699133364722,-0.8087048234066785,0.4691221799203552,0,278
6603,49.0,0.0114,68.7,train,-0.8737085722284147,-0.8862754987959439,0.9190788179510033,0,278
6604,58.0,0.0139,68.7,train,-0.7718302965102029,-0.7842088206521737,0.9190788179510033,0,278
6605,62.0,0.0185,66.0,train,-0.7265510628576642,-0.5964061328676363,-0.015446507189576537,0,278
6606,27.0,0.0068,67.2,train,-1.122744357317377,-1.0740781865804812,0.39989808176179287,0,278
6607,60.0,0.0139,67.8,train,-0.7491906796839336,-0.7842088206521737,0.6075703762374751,0,278
6608,42.0,0.0131,66.9,train,-0.9529472311203573,-0.81687015765818,0.29606193452395174,0,278
6609,52.0,0.0143,66.4,train,-0.8397491469890108,-0.7678781521491703,0.12300168912754823,0,278
6610,52.0,0.0141,65.7,train,-0.8397491469890108,-0.7760434864006719,-0.11928265442741766,0,278
6611,40.0,0.0097,67.8,train,-0.9755868479466266,-0.9556808399337077,0.6075703762374751,0,278
6612,41.0,0.0103,66.9,train,-0.9642670395334919,-0.9311848371792029,0.29606193452395174,0,278
6613,43.0,0.0117,66.8,train,-0.9416274227072227,-0.8740274974186913,0.2614498854446681,0,278
6614,31.0,0.0075,67.4,train,-1.0774651236648385,-1.0454995167002257,0.4691221799203552,0,278
6615,32.0,0.0087,67.9,train,-1.0661453152517038,-0.9965075111912158,0.6421824253167587,0,278
6616,35.0,0.0085,67.2,train,-1.0321858900122998,-1.0046728454427174,0.39989808176179287,0,278
6617,42.0,0.0116,67.6,train,-0.9529472311203573,-0.8781101645444424,0.5383462780789127,0,278
6618,25.0,0.006,68.4,train,-1.1453839741436465,-1.1067395235864879,0.8152426707131623,0,278
6619,29.0,0.0075,67.6,train,-1.1001047404911077,-1.0454995167002257,0.5383462780789127,0,278
6620,21.0,0.0052,68.5,train,-1.190663207796185,-1.1394008605924943,0.849854719792441,0,278
6621,25.0,0.0076,66.8,train,-1.1453839741436465,-1.041416849574475,0.2614498854446681,0,278
6622,40.0,0.0105,66.9,train,-0.9755868479466266,-0.9230195029277011,0.29606193452395174,0,278
6623,24.0,0.0054,67.8,train,-1.156703782556781,-1.1312355263409926,0.6075703762374751,0,278
6624,12.0,0.0027,66.4,train,-1.292541483514397,-1.2414675387362646,0.12300168912754823,0,278
6625,19.0,0.0045,67.4,train,-1.2133028246224542,-1.1679795304727498,0.4691221799203552,0,278
6626,19.0,0.0062,68.2,train,-1.2133028246224542,-1.098574189334986,0.7460185725545998,0,278
6627,18.0,0.0042,67.4,train,-1.224622633035589,-1.1802275318500024,0.4691221799203552,0,278
6628,20.0,0.0063,67.3,train,-1.2019830162093197,-1.0944915222092353,0.4345101308410716,0,278
6629,21.0,0.0059,67.2,train,-1.190663207796185,-1.1108221907122386,0.39989808176179287,0,278
6630,16.0,0.0037,68.8,train,-1.2472622498618582,-1.2006408674787563,0.953690867030282,0,278
6631,17.0,0.0045,67.7,train,-1.2359424414487237,-1.1679795304727498,0.5729583271581964,0,278
6632,17.0,0.0046,66.6,train,-1.2359424414487237,-1.163896863346999,0.1922257872861057,0,278
6633,17.0,0.0045,68.9,train,-1.2359424414487237,-1.1679795304727498,0.9883029161095658,0,278
6634,15.0,0.0037,67.1,train,-1.258582058274993,-1.2006408674787563,0.3652860326825092,0,278
6635,11.0,0.0032,68.1,train,-1.3038612919275314,-1.2210542031075104,0.7114065234753162,0,278
6636,21.0,0.0052,66.8,train,-1.190663207796185,-1.1394008605924943,0.2614498854446681,0,278
6637,15.0,0.0048,67.0,train,-1.258582058274993,-1.1557315290954975,0.33067398360323047,0,278
6638,13.0,0.0045,68.3,train,-1.2812216751012622,-1.1679795304727498,0.7806306216338785,0,278
6639,10.0,0.0029,67.7,train,-1.3151811003406662,-1.233302204484763,0.5729583271581964,0,278
6640,13.0,0.0056,65.4,train,-1.2812216751012622,-1.123070192089491,-0.22311880166525877,0,278
6641,8.0,0.0019,68.4,train,-1.3378207171669354,-1.274128875742271,0.8152426707131623,0,278
6642,9.0,0.0029,66.0,train,-1.326500908753801,-1.233302204484763,-0.015446507189576537,0,278
