time_step,flow,occupancy,speed,split,z_flow,z_occupancy,z_speed,is_anomaly
9358,385.0,0.0603,62.2,train,0.6733301978174838,0.6295943718073704,-0.67621840630616,0
9359,411.0,0.0674,62.4,train,0.8244684518318672,0.883084283264351,-0.6206285033482878,0
9360,463.0,0.0751,61.8,train,1.126744959860634,1.157995877379668,-0.7873982122219084,0
9361,434.0,0.0683,62.6,train,0.9581676765368987,0.9152168072518555,-0.5650386003904135,0
9362,398.0,0.0631,62.6,train,0.7488993248246756,0.7295622242129404,-0.5650386003904135,0
9363,418.0,0.065,63.6,train,0.865159520220355,0.7973975526310055,-0.28708908560104646,0
9364,489.0,0.0767,63.7,train,1.2778832138750174,1.215120364468565,-0.25929413412210933,0
9365,482.0,0.0771,63.2,train,1.2371921454865296,1.2294014862407892,-0.3982688915167929,0
9366,444.0,0.0746,61.4,train,1.0162977742347383,1.1401444751643874,-0.8985780181376549,0
9367,489.0,0.0831,60.6,train,1.2778832138750174,1.4436183128241526,-1.1209376299691478,0
9368,487.0,0.0771,61.7,train,1.2662571943354495,1.2294014862407892,-0.8151931637008436,0
9369,461.0,0.0742,62.1,train,1.115118940321066,1.1258633533921634,-0.7040133577850971,0
9370,492.0,0.0795,61.9,train,1.2953222431843694,1.3150882168741347,-0.7596032607429714,0
9371,313.0,0.0484,62.8,train,0.25479349439303756,0.20473099908369888,-0.5094486974325413,0
9372,403.0,0.063,63.9,train,0.7779643736735954,0.7259919437698842,-0.20370423116423708,0
9373,434.0,0.0852,57.9,train,0.9581676765368987,1.51859420212833,-1.8714013199004398,0
9374,459.0,0.0729,60.2,train,1.103492920781498,1.0794497076324348,-1.2321174358848943,0
9375,412.0,0.065,61.7,train,0.8302814616016512,0.7973975526310055,-0.8151931637008436,0
9376,484.0,0.0789,61.6,train,1.2488181650260974,1.2936665342157982,-0.8429881151797807,0
9377,460.0,0.0752,61.4,train,1.109305930551282,1.161566157822724,-0.8985780181376549,0
9378,487.0,0.0809,61.2,train,1.2662571943354495,1.3650721430769195,-0.9541679210955272,0
9379,495.0,0.085,59.8,train,1.3127612724937212,1.5114536412422184,-1.3432972418006428,0
9380,469.0,0.0709,62.8,train,1.161623018479338,1.0080440987713133,-0.5094486974325413,0
9381,434.0,0.0661,64.1,train,0.9581676765368987,0.8366706375046223,-0.14811432820636486,0
9382,476.0,0.0744,64.0,train,1.2023140868678257,1.133003914278275,-0.17590927968529999,0
9383,445.0,0.0725,62.6,train,1.0221107840045225,1.06516858586021,-0.5650386003904135,0
9384,476.0,0.0778,62.0,train,1.2023140868678257,1.2543934493421813,-0.7318083092640343,0
9385,427.0,0.0644,63.7,train,0.9174766081484108,0.775975869972669,-0.25929413412210933,0
9386,494.0,0.0797,63.1,train,1.3069482627239373,1.3222287777602464,-0.42606384299573,0
9387,484.0,0.0783,62.5,train,1.2488181650260974,1.2722448515574616,-0.5928335518693507,0
9388,451.0,0.0717,62.8,train,1.0569888426232263,1.0366063423157617,-0.5094486974325413,0
9389,490.0,0.0774,63.0,train,1.2836962236448013,1.2401123275699573,-0.4538587944746671,0
9390,472.0,0.0743,63.6,train,1.1790620477886897,1.1294336338352196,-0.28708908560104646,0
9391,465.0,0.074,62.3,train,1.138370979400202,1.118722792506051,-0.6484234548272249,0
9392,480.0,0.0761,62.4,train,1.2255661259469617,1.1936986818102284,-0.6206285033482878,0
9393,431.0,0.0661,64.9,train,0.9407286472275468,0.8366706375046223,0.07424528362513201,0
9394,457.0,0.0686,65.9,train,1.0918669012419302,0.9259276485810235,0.35219479841449913,0
9395,445.0,0.068,65.5,train,1.0221107840045225,0.9045059659226875,0.24101499249875072,0
9396,405.0,0.0622,65.5,train,0.7895903932131634,0.6974297002254356,0.24101499249875072,0
9397,414.0,0.0631,65.3,train,0.8419074811412192,0.7295622242129404,0.1854250895408765,0
9398,372.0,0.0545,66.2,train,0.5977610708102922,0.4225181061101188,0.4355796528513085,0
9399,446.0,0.0694,65.6,train,1.0279237937743064,0.9544898921254723,0.2688099439776859,0
9400,350.0,0.0555,64.2,train,0.4698748558750447,0.4582209105406794,-0.12031937672742576,0
9401,455.0,0.0692,65.2,train,1.080240881702362,0.94734933123936,0.15763013806194137,0
9402,405.0,0.0622,64.8,train,0.7895903932131634,0.6974297002254356,0.04645033214619293,0
9403,436.0,0.0663,65.5,train,0.9697936960764666,0.8438111983907342,0.24101499249875072,0
9404,436.0,0.0668,65.4,train,0.9697936960764666,0.8616626006060145,0.21322004101981556,0
9405,449.0,0.0674,65.9,train,1.0453628230836582,0.883084283264351,0.35219479841449913,0
9406,442.0,0.0674,65.8,train,1.0046717546951704,0.883084283264351,0.32439984693556007,0
9407,410.0,0.0658,64.0,train,0.8186554420620833,0.8259597961754539,-0.17590927968529999,0
9408,422.0,0.0633,65.5,train,0.888411559299491,0.7367027850990522,0.24101499249875072,0
9409,422.0,0.0621,66.9,train,0.888411559299491,0.6938594197823796,0.6301443132038663,0
9410,410.0,0.0602,67.5,train,0.8186554420620833,0.6260240913643143,0.796914022077485,0
9411,501.0,0.0794,65.2,train,1.347639331112425,1.3115179364310785,0.15763013806194137,0
9412,401.0,0.0592,66.4,train,0.7663383541340275,0.5903212869337539,0.4911695558091827,0
9413,406.0,0.0617,66.2,train,0.7954034029829473,0.6795782980101552,0.4355796528513085,0
9414,420.0,0.0644,65.8,train,0.876785539759923,0.775975869972669,0.32439984693556007,0
9415,452.0,0.0697,65.0,train,1.0628018523930103,0.9652007334546403,0.10204023510406715,0
9416,461.0,0.0706,65.2,train,1.115118940321066,0.9973332574421448,0.15763013806194137,0
9417,450.0,0.0679,65.7,train,1.0511758328534424,0.9009356854796313,0.29660489545662494,0
9418,446.0,0.0659,66.9,train,1.0279237937743064,0.82953007661851,0.6301443132038663,0
9419,464.0,0.0703,66.2,train,1.132557969630418,0.9866224161129769,0.4355796528513085,0
9420,457.0,0.0679,66.8,train,1.0918669012419302,0.9009356854796313,0.6023493617249271,0
9421,489.0,0.072,67.9,train,1.2778832138750174,1.0473171836449298,0.9080938279932335,0
9422,489.0,0.0738,66.8,train,1.2778832138750174,1.111582231619939,0.6023493617249271,0
9423,452.0,0.0667,67.5,train,1.0628018523930103,0.8580923201629583,0.796914022077485,0
9424,516.0,0.0794,66.4,train,1.4348344776591848,1.3115179364310785,0.4911695558091827,0
9425,463.0,0.0736,64.9,train,1.126744959860634,1.104441670733827,0.07424528362513201,0
9426,453.0,0.0682,65.9,train,1.0686148621627942,0.9116465268087993,0.35219479841449913,0
9427,470.0,0.0726,64.8,train,1.1674360282491218,1.0687388663032662,0.04645033214619293,0
9428,463.0,0.0725,64.8,train,1.126744959860634,1.06516858586021,0.04645033214619293,0
9429,415.0,0.0654,64.4,train,0.8477204909110031,0.8116786744032297,-0.06472947376955156,0
9430,448.0,0.0681,64.9,train,1.0395498133138743,0.9080762463657431,0.07424528362513201,0
9431,443.0,0.0725,63.1,train,1.0104847644649544,1.06516858586021,-0.42606384299573,0
9432,382.0,0.0623,62.6,train,0.6558911685081319,0.7009999806684918,-0.5650386003904135,0
9433,407.0,0.0675,61.6,train,0.8012164127527314,0.8866545637074071,-0.8429881151797807,0
9434,363.0,0.0559,63.4,train,0.5454439828822364,0.4725020323129036,-0.34267898855892065,0
9435,437.0,0.0718,62.5,train,0.9756067058462506,1.0401766227588178,-0.5928335518693507,0
9436,411.0,0.0667,62.0,train,0.8244684518318672,0.8580923201629583,-0.7318083092640343,0
9437,426.0,0.0716,61.0,train,0.9116635983786269,1.0330360618727055,-1.0097578240534013,0
9438,460.0,0.0742,61.6,train,1.109305930551282,1.1258633533921634,-0.8429881151797807,0
9439,435.0,0.0707,61.7,train,0.9639806863066827,1.000903537885201,-0.8151931637008436,0
9440,422.0,0.0688,61.7,train,0.888411559299491,0.9330682094671359,-0.8151931637008436,0
9441,333.0,0.0507,63.8,train,0.3710536897887171,0.2868474492739885,-0.2314991826431742,0
9442,400.0,0.0642,63.1,train,0.7605253443642435,0.7688353090865567,-0.42606384299573,0
9443,384.0,0.0601,63.3,train,0.6675171880476999,0.6224538109212584,-0.3704739400378578,0
9444,408.0,0.0666,62.7,train,0.8070294225225153,0.8545220397199027,-0.5372436489114765,0
9445,332.0,0.0505,64.0,train,0.3652406800189331,0.2797068883878764,-0.17590927968529999,0
9446,316.0,0.0483,64.6,train,0.2722325237023895,0.20116071864064297,-0.009139570811681288,0
9447,370.0,0.0553,65.5,train,0.5861350512707242,0.4510803496545674,0.24101499249875072,0
9448,378.0,0.0596,64.5,train,0.632639129428996,0.604602408705978,-0.03693452229061642,0
9449,341.0,0.0524,64.7,train,0.4175577679469889,0.34754221680594155,0.018655380667257797,0
9450,357.0,0.0544,64.7,train,0.5105659242635325,0.4189478256670626,0.018655380667257797,0
9451,339.0,0.0524,64.8,train,0.40593174840742097,0.34754221680594155,0.04645033214619293,0
9452,350.0,0.0538,64.7,train,0.4698748558750447,0.39752614300872635,0.018655380667257797,0
9453,352.0,0.0532,65.3,train,0.4815008754146126,0.37610446035038986,0.1854250895408765,0
9454,336.0,0.0546,63.6,train,0.38849271909806904,0.42608838655317494,-0.28708908560104646,0
9455,292.0,0.0423,66.0,train,0.13272028922757406,-0.013056107942721017,0.37998974989343426,0
9456,357.0,0.0572,64.6,train,0.5105659242635325,0.5189156780726325,-0.009139570811681288,0
9457,340.0,0.0519,64.9,train,0.4117447581772049,0.3296908145906612,0.07424528362513201,0
9458,357.0,0.0538,66.0,train,0.5105659242635325,0.39752614300872635,0.37998974989343426,0
9459,315.0,0.046,67.0,train,0.2664195139326055,0.11904426845035339,0.6579392646828014,0
9460,303.0,0.0454,66.7,train,0.1966633966951978,0.09762258579201714,0.5745544102459921,0
9461,343.0,0.0515,66.6,train,0.42918378748655683,0.3154096928184368,0.546759458767053,0
9462,304.0,0.0464,66.3,train,0.20247640646498177,0.13332539022257756,0.46337460433024363,0
9463,324.0,0.0473,67.2,train,0.3187366018606613,0.1654579142100823,0.7135291676406756,0
9464,305.0,0.0454,66.7,train,0.20828941623476574,0.09762258579201714,0.5745544102459921,0
9465,310.0,0.0452,67.6,train,0.23735446508368563,0.0904820249059048,0.8247089735564201,0
9466,300.0,0.0442,67.5,train,0.17922436738584588,0.05477922047534439,0.796914022077485,0
9467,306.0,0.0454,67.3,train,0.21410242600454973,0.09762258579201714,0.7413241191196107,0
9468,311.0,0.0447,68.0,train,0.24316747485346962,0.07263062269062448,0.9358887794721685,0
9469,302.0,0.0436,68.2,train,0.1908503869254138,0.0333575378170079,0.9914786824300428,0
9470,261.0,0.0376,68.3,train,-0.047483013635729196,-0.18085928876635585,1.0192736339089778,0
9471,252.0,0.0372,67.6,train,-0.09980010156378498,-0.19514041053858025,0.8247089735564201,0
9472,243.0,0.0358,67.6,train,-0.15211718949184078,-0.24512433674136508,0.8247089735564201,0
9473,235.0,0.033,69.2,train,-0.19862126765011257,-0.34509218914693474,1.26942819721941,0
9474,223.0,0.034,67.2,train,-0.2683773848875203,-0.30938938471637406,0.7135291676406756,0
9475,217.0,0.032,67.3,train,-0.30325544350622413,-0.3807949935774954,0.7413241191196107,0
9476,198.0,0.0282,68.0,train,-0.4137026291321197,-0.5164656504136259,0.9358887794721685,0
9477,234.0,0.0332,69.2,train,-0.20443427741989656,-0.33795162826082265,1.26942819721941,0
9478,218.0,0.0327,67.6,train,-0.2974424337364402,-0.355803030476103,0.8247089735564201,0
9479,207.0,0.0301,68.0,train,-0.3613855412040639,-0.4486303219955607,0.9358887794721685,0
9480,220.0,0.0316,68.3,train,-0.2858164141968722,-0.3950761153497196,1.0192736339089778,0
9481,156.0,0.0217,68.3,train,-0.6578490394630467,-0.7485338792122699,1.0192736339089778,0
9482,225.0,0.0345,66.9,train,-0.25675136534795234,-0.29153798250109375,0.6301443132038663,0
9483,193.0,0.0284,67.0,train,-0.44276767798103955,-0.5093250895275137,0.6579392646828014,0
9484,197.0,0.0296,66.2,train,-0.4195156389019037,-0.4664817242108409,0.4355796528513085,0
9485,191.0,0.0275,67.4,train,-0.45439369752060754,-0.5414576135150183,0.7691190705985499,0
9486,177.0,0.0245,68.2,train,-0.5357758342975832,-0.6485660268067002,0.9914786824300428,0
9487,128.0,0.0184,67.8,train,-0.820613313016998,-0.8663531338331201,0.8802988765142943,0
9488,141.0,0.0224,66.0,train,-0.7450441860098064,-0.7235419161108775,0.37998974989343426,0
9489,151.0,0.0231,66.1,train,-0.6869140883119665,-0.6985499530094851,0.4077847013723694,0
9490,169.0,0.0241,67.0,train,-0.582279912455855,-0.6628471485789245,0.6579392646828014,0
9491,123.0,0.0176,67.5,train,-0.8496783618659179,-0.8949153773775685,0.796914022077485,0
9492,148.0,0.0224,66.9,train,-0.7043531176213185,-0.7235419161108775,0.6301443132038663,0
9493,141.0,0.0221,65.2,train,-0.7450441860098064,-0.7342527574400456,0.15763013806194137,0
9494,127.0,0.0186,67.6,train,-0.826426322786782,-0.8592125729470079,0.8247089735564201,0
9495,129.0,0.02,66.0,train,-0.8148003032472141,-0.809228646744223,0.37998974989343426,0
9496,127.0,0.0185,66.4,train,-0.826426322786782,-0.862782853390064,0.4911695558091827,0
9497,121.0,0.0178,67.0,train,-0.8613043814054858,-0.8877748164914564,0.6579392646828014,0
9498,93.0,0.0128,67.7,train,-1.024068654959437,-1.0662888386442597,0.8525039250353592,0
9499,90.0,0.0123,68.3,train,-1.0415076842687891,-1.08414024085954,1.0192736339089778,0
9500,82.0,0.0124,67.0,train,-1.0880117624270609,-1.0805699604164838,0.6579392646828014,0
9501,80.0,0.0116,68.3,train,-1.099637781966629,-1.1091322039609324,1.0192736339089778,0
9502,93.0,0.0137,67.9,train,-1.024068654959437,-1.034156314656755,0.9080938279932335,0
9503,64.0,0.0088,67.7,train,-1.1926459382831724,-1.209100056366502,0.8525039250353592,0
9504,101.0,0.0159,67.5,train,-0.9775645768011654,-0.9556101449095216,0.796914022077485,0
9505,77.0,0.0123,66.7,train,-1.1170768112759808,-1.08414024085954,0.5745544102459921,0
9506,78.0,0.0122,66.5,train,-1.1112638015061969,-1.087710521302596,0.5189645072881178,0
9507,78.0,0.0105,67.4,train,-1.1112638015061969,-1.1484052888345488,0.7691190705985499,0
9508,58.0,0.0083,68.5,train,-1.2275239969018763,-1.2269514585817825,1.0748635368668522,0
9509,61.0,0.0109,66.4,train,-1.2100849675925245,-1.1341241670623248,0.4911695558091827,0
9510,69.0,0.0095,67.2,train,-1.1635808894342525,-1.1841080932651096,0.7135291676406756,0
9511,68.0,0.0106,67.6,train,-1.1693938992040367,-1.144835008391493,0.8247089735564201,0
9512,80.0,0.0116,67.0,train,-1.099637781966629,-1.1091322039609324,0.6579392646828014,0
9513,44.0,0.006,67.4,train,-1.3089061336788521,-1.309067908772072,0.7691190705985499,0
9514,53.0,0.0078,67.6,train,-1.2565890457507962,-1.2448028607970627,0.8247089735564201,0
9515,59.0,0.0091,67.5,train,-1.2217109871320924,-1.198389215037334,0.796914022077485,0
9516,49.0,0.0085,66.5,train,-1.2798410848299322,-1.2198108976956703,0.5189645072881178,0
9517,43.0,0.0068,66.6,train,-1.314719143448636,-1.2805056652276234,0.546759458767053,0
9518,60.0,0.0084,67.8,train,-1.2158979773623084,-1.2233811781387265,0.8802988765142943,0
9519,48.0,0.0074,68.0,train,-1.2856540945997161,-1.2590839825692868,0.9358887794721685,0
9520,54.0,0.0075,67.8,train,-1.2507760359810123,-1.255513702126231,0.8802988765142943,0
9521,60.0,0.0093,67.5,train,-1.2158979773623084,-1.1912486541512217,0.796914022077485,0
9522,42.0,0.0058,67.9,train,-1.32053215321842,-1.316208469658184,0.9080938279932335,0
9523,44.0,0.0076,67.4,train,-1.3089061336788521,-1.2519434216831749,0.7691190705985499,0
9524,37.0,0.0063,66.5,train,-1.34959720206734,-1.2983570674429037,0.5189645072881178,0
9525,40.0,0.0065,67.0,train,-1.3321581727579879,-1.2912165065567915,0.6579392646828014,0
9526,35.0,0.0054,67.1,train,-1.3612232216069078,-1.3304895914304082,0.6857342161617366,0
9527,32.0,0.0048,67.6,train,-1.3786622509162598,-1.3519112740887447,0.8247089735564201,0
9528,40.0,0.0066,67.8,train,-1.3321581727579879,-1.2876462261137354,0.8802988765142943,0
9529,38.0,0.0071,66.7,train,-1.343784192297556,-1.269794823898455,0.5745544102459921,0
9530,41.0,0.0063,67.5,train,-1.326345162988204,-1.2983570674429037,0.796914022077485,0
9531,34.0,0.0052,68.8,train,-1.3670362313766917,-1.3376301523165206,1.1582483913036614,0
9532,39.0,0.0058,67.7,train,-1.3379711825277718,-1.316208469658184,0.8525039250353592,0
9533,30.0,0.0046,68.7,train,-1.3902882704558277,-1.3590518349748568,1.1304534398247263,0
9534,42.0,0.0083,67.4,train,-1.32053215321842,-1.2269514585817825,0.7691190705985499,0
9535,31.0,0.0052,67.6,train,-1.3844752606860438,-1.3376301523165206,0.8247089735564201,0
9536,33.0,0.0057,67.3,train,-1.3728492411464757,-1.3197787501012401,0.7413241191196107,0
9537,28.0,0.0041,67.4,train,-1.4019142899953956,-1.376903237190137,0.7691190705985499,0
9538,32.0,0.0053,67.9,train,-1.3786622509162598,-1.3340598718734644,0.9080938279932335,0
9539,33.0,0.0059,67.3,train,-1.3728492411464757,-1.3126381892151278,0.7413241191196107,0
9540,29.0,0.0043,67.6,train,-1.3961012802256116,-1.369762676304025,0.8247089735564201,0
9541,26.0,0.0049,66.6,train,-1.4135403095349637,-1.3483409936456885,0.546759458767053,0
9542,31.0,0.004,68.6,train,-1.3844752606860438,-1.380473517633193,1.1026584883457873,0
9543,28.0,0.0047,67.5,train,-1.4019142899953956,-1.3554815545318006,0.796914022077485,0
9544,31.0,0.0071,65.9,train,-1.3844752606860438,-1.269794823898455,0.35219479841449913,0
9545,34.0,0.0062,66.7,train,-1.3670362313766917,-1.3019273478859599,0.5745544102459921,0
9546,29.0,0.0049,68.0,train,-1.3961012802256116,-1.3483409936456885,0.9358887794721685,0
9547,26.0,0.0061,66.4,train,-1.4135403095349637,-1.3054976283290158,0.4911695558091827,0
9548,33.0,0.0054,66.6,train,-1.3728492411464757,-1.3304895914304082,0.546759458767053,0
9549,38.0,0.0069999999999999,66.8,train,-1.343784192297556,-1.2733651043415148,0.6023493617249271,0
9550,23.0,0.0042,66.9,train,-1.4309793388443155,-1.373332956747081,0.6301443132038663,0
9551,29.0,0.0046,66.5,train,-1.3961012802256116,-1.3590518349748568,0.5189645072881178,0
9552,42.0,0.0087,66.1,train,-1.32053215321842,-1.2126703368095582,0.4077847013723694,0
9553,20.0,0.0034,67.6,train,-1.4484183681536675,-1.4018952002915295,0.8247089735564201,0
9554,23.0,0.0051,66.1,train,-1.4309793388443155,-1.3412004327595763,0.4077847013723694,0
9555,23.0,0.005,65.9,train,-1.4309793388443155,-1.3447707132026325,0.35219479841449913,0
9556,26.0,0.0058,67.3,train,-1.4135403095349637,-1.316208469658184,0.7413241191196107,0
9557,52.0,0.0093,66.4,train,-1.2624020555205802,-1.1912486541512217,0.4911695558091827,0
9558,31.0,0.0065,66.6,train,-1.3844752606860438,-1.2912165065567915,0.546759458767053,0
9559,46.0,0.0079,67.0,train,-1.297280114139284,-1.2412325803540065,0.6579392646828014,0
9560,49.0,0.0114,64.4,train,-1.2798410848299322,-1.1162727648470445,-0.06472947376955156,0
9561,38.0,0.0051,66.1,train,-1.343784192297556,-1.3412004327595763,0.4077847013723694,0
9562,49.0,0.0094,66.5,train,-1.2798410848299322,-1.1876783737081658,0.5189645072881178,0
9563,55.0,0.0089,67.0,train,-1.2449630262112283,-1.205529775923446,0.6579392646828014,0
9564,48.0,0.0093,66.1,train,-1.2856540945997161,-1.1912486541512217,0.4077847013723694,0
9565,53.0,0.0089,67.1,train,-1.2565890457507962,-1.205529775923446,0.6857342161617366,0
9566,68.0,0.0111,67.9,train,-1.1693938992040367,-1.1269836061762126,0.9080938279932335,0
9567,82.0,0.0117,68.2,train,-1.0880117624270609,-1.1055619235178762,0.9914786824300428,0
9568,76.0,0.0126,67.9,train,-1.1228898210457647,-1.0734293995303716,0.9080938279932335,0
9569,65.0,0.0115,67.1,train,-1.1868329285133885,-1.1127024844039883,0.6857342161617366,0
9570,68.0,0.0118,67.2,train,-1.1693938992040367,-1.1019916430748202,0.7135291676406756,0
9571,99.0,0.0152,68.1,train,-0.9891905963407334,-0.9806021080109141,0.9636837309511037,0
9572,78.0,0.012,68.3,train,-1.1112638015061969,-1.094851082188708,1.0192736339089778,0
9573,91.0,0.0129,68.8,train,-1.0356946744990052,-1.0627185582012035,1.1582483913036614,0
9574,114.0,0.0179,68.4,train,-0.9019954497939737,-0.8842045360484004,1.047068585387917,0
9575,104.0,0.0168,68.3,train,-0.9601255474918134,-0.9234776209220171,1.0192736339089778,0
9576,81.0,0.0114,68.1,train,-1.0938247721968448,-1.1162727648470445,0.9636837309511037,0
9577,104.0,0.0174,67.4,train,-0.9601255474918134,-0.9020559382636807,0.7691190705985499,0
9578,111.0,0.0172,67.4,train,-0.9194344791033257,-0.9091964991497928,0.7691190705985499,0
9579,115.0,0.0159,68.7,train,-0.8961824400241897,-0.9556101449095216,1.1304534398247263,0
9580,128.0,0.0189,68.5,train,-0.820613313016998,-0.8485017316178397,1.0748635368668522,0
9581,136.0,0.0206,68.6,train,-0.7741092348587262,-0.7878069640858867,1.1026584883457873,0
9582,156.0,0.0236,68.4,train,-0.6578490394630467,-0.6806985507942047,1.047068585387917,0
9583,148.0,0.0232,67.6,train,-0.7043531176213185,-0.694979672566429,0.8247089735564201,0
9584,164.0,0.0248,67.8,train,-0.6113449613047749,-0.6378551854775321,0.8802988765142943,0
9585,168.0,0.0248,68.5,train,-0.588092922225639,-0.6378551854775321,1.0748635368668522,0
9586,172.0,0.0259,68.4,train,-0.564840883146503,-0.5985821006039154,1.047068585387917,0
9587,176.0,0.0264,68.5,train,-0.5415888440673672,-0.580730698388635,1.0748635368668522,0
9588,139.0,0.0208,68.0,train,-0.7566702055493743,-0.7806664031997745,0.9358887794721685,0
9589,171.0,0.0265,67.5,train,-0.5706538929162871,-0.5771604179455789,0.796914022077485,0
9590,181.0,0.0273,67.9,train,-0.5125237952184473,-0.5485981744011303,0.9080938279932335,0
9591,254.0,0.0379,68.2,train,-0.08817408202421703,-0.1701484474371876,0.9914786824300428,0
9592,204.0,0.0289,69.3,train,-0.37882457051341584,-0.49147368731223345,1.297223148698345,0
9593,203.0,0.0318,67.6,train,-0.38463758028319983,-0.3879355544636075,0.8247089735564201,0
9594,216.0,0.0328,67.6,train,-0.3090684532760081,-0.3522327500330468,0.8247089735564201,0
9595,228.0,0.0333,68.7,train,-0.23931233603860042,-0.3343813478177665,1.1304534398247263,0
9596,262.0,0.0387,68.9,train,-0.04167000386594522,-0.14158620389273927,1.1860433427826005,0
9597,237.0,0.0329,70.7,train,-0.18699524811054463,-0.3486624695899909,1.6863524694034606,0
9598,278.0,0.0398,70.5,train,0.0513381524505984,-0.10231311901912243,1.6307625664455865,0
9599,266.0,0.0423,67.8,train,-0.018417964786809318,-0.013056107942721017,0.8802988765142943,0
9600,261.0,0.0384,67.8,train,-0.047483013635729196,-0.1522970452219075,0.8802988765142943,0
9601,273.0,0.0388,69.1,train,0.022273103601678515,-0.13801592344968308,1.2416332457404708,0
9602,274.0,0.0379,69.7,train,0.028086113371462492,-0.1701484474371876,1.4084029546140935,0
9603,261.0,0.0399,67.5,train,-0.047483013635729196,-0.09874283857606651,0.796914022077485,0
9604,304.0,0.0428,68.7,train,0.20247640646498177,0.004795294272559315,1.1304534398247263,0
9605,315.0,0.0459,68.2,train,0.2664195139326055,0.11547398800729747,0.9914786824300428,0
9606,294.0,0.0411,69.4,train,0.14434630876714202,-0.05589947325939376,1.325018100177284,0
9607,331.0,0.0486,68.2,train,0.3594276702491491,0.21187155996981097,0.9914786824300428,0
9608,367.0,0.0538,67.6,train,0.5686960219613723,0.39752614300872635,0.8247089735564201,0
9609,378.0,0.0566,66.7,train,0.632639129428996,0.497493995414296,0.5745544102459921,0
9610,399.0,0.0578,67.3,train,0.7547123345944595,0.5403373607309688,0.7413241191196107,0
9611,380.0,0.0561,66.8,train,0.644265148968564,0.4796425931990157,0.6023493617249271,0
9612,322.0,0.0465,66.5,train,0.30711058232109334,0.1368956706656337,0.5189645072881178,0
9613,294.0,0.0413,67.0,train,0.14434630876714202,-0.048758912373281435,0.6579392646828014,0
9614,359.0,0.0519,66.7,train,0.5221919438031004,0.3296908145906612,0.5745544102459921,0
9615,377.0,0.0549,66.2,train,0.6268261196592121,0.43679922788234293,0.4355796528513085,0
9616,366.0,0.0534,65.6,train,0.5628830121915883,0.3832450212365022,0.2688099439776859,0
9617,380.0,0.0546,66.0,train,0.644265148968564,0.42608838655317494,0.37998974989343426,0
9618,384.0,0.055,66.4,train,0.6675171880476999,0.4403695083253991,0.4911695558091827,0
9619,399.0,0.0572,66.1,train,0.7547123345944595,0.5189156780726325,0.4077847013723694,0
9620,456.0,0.0683,65.5,train,1.0860538914721463,0.9152168072518555,0.24101499249875072,0
9621,424.0,0.059,66.7,train,0.9000375788390589,0.5831807260476415,0.5745544102459921,0
9622,418.0,0.0598,66.6,train,0.865159520220355,0.6117429695920901,0.546759458767053,0
9623,415.0,0.0601,65.9,train,0.8477204909110031,0.6224538109212584,0.35219479841449913,0
9624,431.0,0.062,66.2,train,0.9407286472275468,0.6902891393393236,0.4355796528513085,0
9625,402.0,0.0581,66.1,train,0.7721513639038114,0.551048202060137,0.4077847013723694,0
9626,421.0,0.0604,66.5,train,0.882598549529707,0.6331646522504266,0.5189645072881178,0
9627,418.0,0.0585,66.9,train,0.865159520220355,0.5653293238323615,0.6301443132038663,0
9628,400.0,0.0564,67.2,train,0.7605253443642435,0.490353434528184,0.7135291676406756,0
9629,489.0,0.0708,66.8,train,1.2778832138750174,1.004473818328257,0.6023493617249271,0
9630,474.0,0.0692,65.9,train,1.1906880673282578,0.94734933123936,0.35219479841449913,0
9631,444.0,0.0623,66.8,train,1.0162977742347383,0.7009999806684918,0.6023493617249271,0
9632,461.0,0.0671,66.1,train,1.115118940321066,0.872373441935183,0.4077847013723694,0
9633,429.0,0.0604,66.8,train,0.9291026276879788,0.6331646522504266,0.6023493617249271,0
9634,484.0,0.0689,66.8,train,1.2488181650260974,0.936638489910192,0.6023493617249271,0
9635,465.0,0.0667,66.5,train,1.138370979400202,0.8580923201629583,0.5189645072881178,0
9636,442.0,0.0635,66.6,train,1.0046717546951704,0.7438433459851646,0.546759458767053,0
9637,405.0,0.0573,66.8,train,0.7895903932131634,0.5224859585156885,0.6023493617249271,0
9638,403.0,0.0566,67.3,train,0.7779643736735954,0.497493995414296,0.7413241191196107,0
9639,460.0,0.0672,66.4,train,1.109305930551282,0.8759437223782387,0.4911695558091827,0
9640,420.0,0.0622,65.6,train,0.876785539759923,0.6974297002254356,0.2688099439776859,0
9641,444.0,0.0652,65.4,train,1.0162977742347383,0.8045381135171173,0.21322004101981556,0
9642,443.0,0.0655,65.4,train,1.0104847644649544,0.8152489548462859,0.21322004101981556,0
9643,495.0,0.0732,65.0,train,1.3127612724937212,1.0901605489616026,0.10204023510406715,0
9644,415.0,0.0592,66.1,train,0.8477204909110031,0.5903212869337539,0.4077847013723694,0
9645,466.0,0.0653,66.9,train,1.1441839891699859,0.8081083939601735,0.6301443132038663,0
9646,487.0,0.0711,66.2,train,1.2662571943354495,1.0151846596574252,0.4355796528513085,0
9647,492.0,0.0705,66.3,train,1.2953222431843694,0.9937629769990887,0.46337460433024363,0
9648,454.0,0.0638,67.0,train,1.0744278719325782,0.7545541873143325,0.6579392646828014,0
9649,456.0,0.0662,66.6,train,1.0860538914721463,0.840240917947678,0.546759458767053,0
9650,374.0,0.0532,66.6,train,0.6093870903498602,0.37610446035038986,0.546759458767053,0
