time_step,flow,occupancy,speed,split,z_flow,z_occupancy,z_speed,is_anomaly
8706,812.0,0.1344,63.0,train,2.1583606994452222,1.8852364129224974,0.1255634283953382,0
8707,732.0,0.1158,64.4,train,1.7662655597055485,1.3940550001934953,0.3109192305839565,0
8708,794.0,0.1179,67.3,train,2.0701392930037956,1.44951096614677,0.6948705351175202,0
8709,768.0,0.1194,67.1,train,1.9427083725884016,1.4891223703991088,0.6683911348048601,0
8710,720.0,0.1703,58.5,train,1.7074512887445974,2.833269354695142,-0.47022307863950374,0
8711,546.0,0.0871,60.8,train,0.8546443598108072,0.6361567988320778,-0.1657099750439182,0
8712,736.0,0.1196,57.1,train,1.7858703166925323,1.4944038909660873,-0.6555788808281211,0
8713,675.0,0.1165,53.8,train,1.486897772641031,1.4125403221779202,-1.0924889859870057,0
8714,661.0,0.1562,48.5,train,1.4182811231865882,2.4609221547231566,-1.794193094272486,0
8715,779.0,0.1363,48.4,train,1.9966214543026068,1.9354108583087937,-1.8074327944288158,0
8716,609.0,0.0962,51.6,train,1.1634192823558003,0.8764659846296003,-1.3837623894262612,0
8717,711.0,0.1159,52.2,train,1.663340585523884,1.3966957604769847,-1.3043241884882821,0
8718,457.0,0.1181,51.9,train,0.4184385168504202,1.4547924867137483,-1.3440432889572722,0
8719,766.0,0.1331,47.4,train,1.9329059940949098,1.8509065292371372,-1.939829795992114,0
8720,650.0,0.1154,48.2,train,1.3643680414723829,1.3834919590595385,-1.833912194741475,0
8721,715.0,0.1324,48.4,train,1.6829453425108678,1.8324212072527122,-1.8074327944288158,0
8722,790.0,0.1406,48.2,train,2.050534536016812,2.048963550498832,-1.833912194741475,0
8723,660.0,0.1451,46.1,train,1.4133799339398423,2.1677977632558485,-2.1119458980244015,0
8724,610.0,0.1132,47.9,train,1.1683204716025462,1.3253952328227745,-1.873631295210465,0
8725,660.0,0.1007,52.4,train,1.4133799339398423,0.9953001973866171,-1.277844788175623,0
8726,762.0,0.1417,52.3,train,1.913301237107926,2.0780119136172135,-1.291084488331953,0
8727,682.0,0.1088,53.0,train,1.5212060973682524,1.209201780349247,-1.198406587237644,0
8728,698.0,0.1256,51.4,train,1.5996251253161873,1.6528495079754426,-1.4102417897389212,0
8729,654.0,0.1143,52.2,train,1.3839727984593666,1.3544435959411565,-1.3043241884882821,0
8730,630.0,0.1129,52.5,train,1.2663442565374645,1.3174729519723067,-1.264605088019293,0
8731,712.0,0.1243,52.3,train,1.6682417747706302,1.6185196242900823,-1.291084488331953,0
8732,667.0,0.1469,49.8,train,1.4476882586670636,2.215331448358655,-1.6220769922401985,0
8733,592.0,0.088,53.4,train,1.0800990651611195,0.659923641383481,-1.1454477866123247,0
8734,512.0,0.1027,51.8,train,0.6880039254214458,1.0481154030564024,-1.3572829891136022,0
8735,616.0,0.103,53.9,train,1.1977276070830216,1.05603768390687,-1.0792492858306757,0
8736,754.0,0.1259,52.4,train,1.8740917231339587,1.6607717888259108,-1.277844788175623,0
8737,551.0,0.0947,54.5,train,0.8791503060445368,0.8368545803772618,-0.9998110848926965,0
8738,649.0,0.1156,51.8,train,1.359466852225637,1.3887734796265168,-1.3572829891136022,0
8739,786.0,0.1282,53.8,train,2.030929779029828,1.7215092753461638,-1.0924889859870057,0
8740,676.0,0.124,50.8,train,1.491798961887777,1.6105973434396146,-1.4896799906769003,0
8741,658.0,0.1049,52.9,train,1.4035775554463503,1.106212129293166,-1.211646287393974,0
8742,462.0,0.0696,55.1,train,0.44294446308414986,0.1740237492214573,-0.9203728839547175,0
8743,619.0,0.1287,49.3,train,1.2124311748232595,1.73471307676361,-1.6882754930218478,0
8744,741.0,0.2174,42.0,train,1.8103762629262619,4.077067448218584,-2.6547736044339243,1
8745,621.0,0.2191,35.2,train,1.2222335533167512,4.121960373037901,-3.555073215064352,1
8746,690.0,0.2833,29.1,train,1.5604156113422198,5.817328475038005,-4.362694924600471,1
8747,583.0,0.2216,27.7,train,1.0359883619404062,4.187979380125132,-4.548050726789088,1
8748,655.0,0.2712,26.4,train,1.3888739877061127,5.497796480735805,-4.720166828821377,1
8749,564.0,0.2238,25.5,train,0.9428657662522337,4.246076106361896,-4.839324130228345,1
8750,805.0,0.2037,31.2,train,2.124052374718001,3.7152832893805545,-4.084661221317545,1
8751,650.0,0.1987,31.3,train,1.3643680414723829,3.583245275206091,-4.0714215211612155,1
8752,654.0,0.2822,28.6,train,1.3839727984593666,5.788280111919623,-4.42889342538212,1
8753,668.0,0.208,29.4,train,1.4525894479138095,3.8288359815705926,-4.322975824131482,1
8754,692.0,0.2609,27.4,train,1.5702179898357116,5.225798171536412,-4.587769827258079,1
8755,701.0,0.2863,27.0,train,1.614328693056425,5.896551283542683,-4.640728627883397,1
8756,670.0,0.2842,25.1,train,1.4623918264073015,5.841095317589409,-4.892282930853664,1
8757,691.0,0.2002,29.4,train,1.5653168005889657,3.62285667945843,-4.322975824131482,1
8758,584.0,0.3013,26.4,train,1.040889551187152,6.292665326066072,-4.720166828821377,1
8759,564.0,0.1541,29.4,train,0.9428657662522337,2.4054661887698816,-4.322975824131482,1
8760,654.0,0.1826,32.0,train,1.3839727984593666,3.1580828695643213,-3.9787436200669064,1
8761,617.0,0.2766,29.5,train,1.2026287963297675,5.640397536044225,-4.309736123975152,1
8762,583.0,0.2399,28.8,train,1.0359883619404062,4.671238512003667,-4.4024140250694614,1
8763,617.0,0.1263,35.8,train,1.2026287963297675,1.6713348299598676,-3.4756350141263734,1
8764,410.0,0.0706,43.1,train,0.18808262225336195,0.20043135205634993,-2.509136902714296,0
8765,516.0,0.0727,52.7,train,0.7076086824084296,0.2558873180096245,-1.238125687706633,0
8766,650.0,0.12,52.1,train,1.3643680414723829,1.504966932100044,-1.3175638886446122,0
8767,617.0,0.1178,49.5,train,1.2026287963297675,1.4468702058632805,-1.6617960927091877,0
8768,538.0,0.0848,53.7,train,0.8154348458368398,0.5754193123118249,-1.1057286861433349,0
8769,547.0,0.0927,54.2,train,0.8595455490575531,0.7840393747074765,-1.0395301853616856,0
8770,518.0,0.076,58.6,train,0.7174110609019214,0.34303240736477,-0.4569833784831737,0
8771,568.0,0.0938,57.6,train,0.9624705232392174,0.8130877378258581,-0.589380380046472,0
8772,507.0,0.0727,59.9,train,0.6634979791877162,0.2558873180096245,-0.28486727645088644,0
8773,437.0,0.1477,49.2,train,0.3204147319155018,2.236457530626569,-1.7015151931781767,0
8774,466.0,0.0982,47.9,train,0.4625492200711335,0.9292811902993856,-1.873631295210465,0
8775,505.0,0.08,52.3,train,0.6536956006942244,0.4486628187043405,-1.291084488331953,0
8776,508.0,0.075,57.1,train,0.6683991684344622,0.3166248045298774,-0.6555788808281211,0
8777,479.0,0.0912,55.2,train,0.5262646802788304,0.7444279704551376,-0.9071331837983875,0
8778,492.0,0.0743,56.6,train,0.5899801404865275,0.29813948254545275,-0.7217773816097701,0
8779,450.0,0.0712,56.7,train,0.38413019212319877,0.21627591375728558,-0.7085376814534401,0
8780,383.0,0.059,59.1,train,0.05575051259122209,-0.10589684082840417,-0.39078487770152465,0
8781,482.0,0.0764,58.7,train,0.5409682480190683,0.353595448498727,-0.4437436783268437,0
8782,483.0,0.0748,59.8,train,0.5458694372658142,0.31134328396289906,-0.2981069766072164,0
8783,530.0,0.0766,61.9,train,0.7762253318628725,0.35887696906570565,-0.02007327332429,0
8784,395.0,0.0605,62.2,train,0.11456478355217313,-0.06628543657606524,0.019645827144700027,0
8785,528.0,0.0776,62.7,train,0.7664229533693806,0.3852845719005983,0.08584432792634913,0
8786,388.0,0.0614,61.9,train,0.08025645882495169,-0.04251859402466177,-0.02007327332429,0
8787,506.0,0.0739,62.6,train,0.6585967899409704,0.2875764414114954,0.07260462777001912,0
8788,455.0,0.0745,61.0,train,0.4086361383569284,0.3034210031124311,-0.13923057473125822,0
8789,400.0,0.0577,61.7,train,0.13907072978590274,-0.14022672451376442,-0.04655267363694908,0
8790,474.0,0.0653,63.3,train,0.5017587340451009,0.06047105703141919,0.16528252886432732,0
8791,470.0,0.0684,63.1,train,0.4821539770581172,0.1423346258195864,0.13880312855166824,0
8792,524.0,0.0732,64.1,train,0.746818196382397,0.2690911194270708,0.2712001301149655,0
8793,484.0,0.0689,64.7,train,0.5507706265125601,0.15553842723703268,0.35063833105294556,0
8794,446.0,0.0639,62.6,train,0.3645254351362151,0.023500413062569593,0.07260462777001912,0
8795,465.0,0.0656,63.4,train,0.4576480308243876,0.06839333788188719,0.1785222290206573,0
8796,421.0,0.0563,64.7,train,0.2419957039675671,-0.17719736848261403,0.35063833105294556,0
8797,465.0,0.0633,65.6,train,0.4576480308243876,0.0076558513616339485,0.46979563245991285,0
8798,355.0,0.0548,62.5,train,-0.0814827863176637,-0.21680877273495294,0.05936492761368912,0
8799,481.0,0.0666,63.9,train,0.5360670587723223,0.09480094071677982,0.2447207298023064,0
8800,483.0,0.0678,64.2,train,0.5458694372658142,0.12649006411865074,0.28443983027129643,0
8801,494.0,0.066,64.8,train,0.5997825189800193,0.07895637901584417,0.36387803120927464,0
8802,417.0,0.0577,64.9,train,0.2223909469805834,-0.14022672451376442,0.37711773136560556,0
8803,512.0,0.0702,65.0,train,0.6880039254214458,0.18986831092239295,0.39035743152193464,0
8804,490.0,0.0671,65.5,train,0.5801777619930356,0.10800474213422612,0.45655593230358377,0
8805,470.0,0.0611,66.6,train,0.4821539770581172,-0.0504408748751296,0.602192634023211,0
8806,458.0,0.057,68.4,train,0.42333970609716615,-0.15871204649818924,0.8405072368371493,0
8807,471.0,0.0653,66.8,train,0.4870551663048631,0.06047105703141919,0.628672034335871,0
8808,423.0,0.0584,65.9,train,0.25179808246105895,-0.12174140252933963,0.5095147329289038,0
8809,346.0,0.0424,68.2,train,-0.12559348953837698,-0.5442630478876211,0.8140278365244893,0
8810,473.0,0.0663,66.1,train,0.496857544798355,0.08687865986631181,0.535994133241562,0
8811,476.0,0.0642,66.5,train,0.5115611125385927,0.03142269391303723,0.588952933866882,0
8812,406.0,0.0539,66.2,train,0.16847786526637826,-0.24057561528635624,0.5492338333978929,0
8813,457.0,0.06,67.0,train,0.4184385168504202,-0.07948923799351156,0.6551514346485311,0
8814,447.0,0.0559,68.4,train,0.36942662438296103,-0.18776040961657117,0.8405072368371493,0
8815,474.0,0.061,68.8,train,0.5017587340451009,-0.05308163515861893,0.8934660374624674,0
8816,481.0,0.0624,68.6,train,0.5360670587723223,-0.016110991189769337,0.8669866371498075,0
8817,442.0,0.0581,67.9,train,0.34492067814923144,-0.12966368337980747,0.7743087360555002,0
8818,461.0,0.0664,64.4,train,0.43804327383740393,0.08951942014980115,0.3109192305839565,0
8819,391.0,0.0496,67.0,train,0.09496002656518945,-0.3541283074763945,0.6551514346485311,0
8820,430.0,0.0554,67.8,train,0.28610640718828034,-0.2009642110340175,0.7610690358991693,0
8821,430.0,0.0664,62.7,train,0.28610640718828034,0.08951942014980115,0.08584432792634913,0
8822,498.0,0.0629,66.6,train,0.619387275967003,-0.0029071897723230264,0.602192634023211,0
8823,410.0,0.0545,66.9,train,0.18808262225336195,-0.22473105358542078,0.641911734492202,0
8824,382.0,0.0491,67.4,train,0.050849323344476165,-0.3673321088938408,0.7081102352738511,0
8825,441.0,0.0556,67.6,train,0.3400194889024855,-0.195682690467039,0.7345896355865092,0
8826,291.0,0.0367,68.5,train,-0.39515889810940263,-0.6947863840465089,0.8537469369934784,0
8827,440.0,0.0585,67.1,train,0.3351182996557396,-0.11910064224585029,0.6683911348048601,0
8828,527.0,0.067,67.4,train,0.7615217641226347,0.10536398185073678,0.7081102352738511,0
8829,416.0,0.0506,69.5,train,0.21748975773383747,-0.32772070464150194,0.9861439385567766,0
8830,477.0,0.0592,69.8,train,0.5164623017853387,-0.1006153202614255,1.0258630390257657,0
8831,367.0,0.0452,70.4,train,-0.022668515356712653,-0.470321759949922,1.1053012399637459,0
8832,331.0,0.0415,70.4,train,-0.19911132823956582,-0.5680298904390244,1.1053012399637459,0
8833,386.0,0.0463,71.0,train,0.07045408033145985,-0.44127339683154004,1.184739440901724,0
8834,474.0,0.0839,63.1,train,0.5017587340451009,0.5516524697604216,0.13880312855166824,0
8835,482.0,0.0673,62.8,train,0.5409682480190683,0.11328626270120443,0.0990840280826782,0
8836,509.0,0.0634,65.5,train,0.6733003576812081,0.010296611645123284,0.45655593230358377,0
8837,450.0,0.0592,65.4,train,0.38413019212319877,-0.1006153202614255,0.4433162321472547,0
8838,478.0,0.0589,67.5,train,0.5213634910320846,-0.10853760111189333,0.7213499354301802,0
8839,347.0,0.0438,68.2,train,-0.12069230029163107,-0.5072924039187716,0.8140278365244893,0
8840,483.0,0.0599,68.7,train,0.5458694372658142,-0.0821299982770007,0.8802263373061384,0
8841,479.0,0.0681,64.7,train,0.5262646802788304,0.13441234496911839,0.35063833105294556,0
8842,516.0,0.0659,66.3,train,0.7076086824084296,0.07631561873235483,0.5624735335542219,0
8843,429.0,0.0559,66.7,train,0.28120521794153447,-0.18776040961657117,0.615432334179542,0
8844,443.0,0.0536,68.5,train,0.3498218673959773,-0.24849789613682405,0.8537469369934784,0
8845,537.0,0.0673,68.8,train,0.8105336565900939,0.11328626270120443,0.8934660374624674,0
8846,462.0,0.0601,67.9,train,0.44294446308414986,-0.07684847771002222,0.7743087360555002,0
8847,552.0,0.0688,68.4,train,0.8840514952912827,0.15289766695354334,0.8405072368371493,0
8848,539.0,0.0673,69.0,train,0.8203360350835858,0.11328626270120443,0.9199454377751275,0
8849,487.0,0.0765,62.7,train,0.5654741942527979,0.3562362087822163,0.08584432792634913,0
8850,379.0,0.0494,64.6,train,0.0361457556042384,-0.359409828043373,0.3373986308966146,0
8851,413.0,0.0699,60.1,train,0.2027861899935997,0.1819460300719253,-0.2583878761382264,0
8852,442.0,0.0595,61.4,train,0.34492067814923144,-0.09269303941095786,-0.08627177410593911,0
8853,442.0,0.0605,62.7,train,0.34492067814923144,-0.06628543657606524,0.08584432792634913,0
8854,331.0,0.0478,61.9,train,-0.19911132823956582,-0.4016619925792011,-0.02007327332429,0
8855,402.0,0.0708,57.3,train,0.1488731082793946,0.2057128726233286,-0.6290994805154619,0
8856,444.0,0.062,59.5,train,0.35472305664272324,-0.02667403232372631,-0.33782607707620554,0
8857,400.0,0.0521,62.6,train,0.13907072978590274,-0.288109300389163,0.07260462777001912,0
8858,436.0,0.062,62.3,train,0.3155135426687559,-0.02667403232372631,0.032885527301029095,0
8859,364.0,0.0461,65.2,train,-0.03737208309695041,-0.44655491739851855,0.4168368318345947,0
8860,429.0,0.061,63.3,train,0.28120521794153447,-0.05308163515861893,0.16528252886432732,0
8861,335.0,0.052,60.6,train,-0.17950657125258213,-0.2907500606726523,-0.1921893753565773,0
8862,391.0,0.0537,61.8,train,0.09496002656518945,-0.2458571358533349,-0.03331297348062001,0
8863,410.0,0.0639,59.2,train,0.18808262225336195,0.023500413062569593,-0.3775451775451946,0
8864,310.0,0.0486,58.0,train,-0.30203630242123014,-0.38053591031128714,-0.5364215794211529,0
8865,306.0,0.0409999999999999,61.4,train,-0.32164105940821386,-0.5812336918564736,-0.08627177410593911,0
8866,341.0,0.0666,56.2,train,-0.1500994357721066,0.09480094071677982,-0.7747361822350892,0
8867,304.0,0.0467,57.2,train,-0.33144343790170566,-0.43071035569758304,-0.6423391806717911,0
8868,240.0,0.0498,55.6,train,-0.6451195496934446,-0.34884678690941606,-0.8541743831730684,0
8869,244.0,0.0817,46.7,train,-0.6255147927064609,0.4935557435236577,-2.032507697086422,0
8870,266.0,0.0681,48.8,train,-0.5176886292780507,0.13441234496911839,-1.7544739938034968,0
8871,287.0,0.0474,52.9,train,-0.41476365509638635,-0.4122250337131583,-1.211646287393974,0
8872,243.0,0.0635,48.4,train,-0.6304159819532068,0.012937371928612619,-1.8074327944288158,0
8873,281.0,0.0621,47.1,train,-0.4441707905768619,-0.024033272040236975,-1.9795488964611032,0
8874,270.0,0.079,48.4,train,-0.498083872291067,0.42225521586944786,-1.8074327944288158,0
8875,265.0,0.057,44.6,train,-0.5225898185247966,-0.15871204649818924,-2.3105414003693485,0
8876,206.0,0.0287,56.1,train,-0.8117599840828059,-0.9060472067256496,-0.7879758823914192,0
8877,249.0,0.0503,56.2,train,-0.6010088464727313,-0.33564298549196975,-0.7747361822350892,0
8878,223.0,0.0438,54.1,train,-0.7284397668881253,-0.5072924039187716,-1.0527698855180156,0
8879,241.0,0.0627,53.5,train,-0.6402183604466987,-0.00818871033930133,-1.132208086455995,0
8880,248.0,0.0437,58.2,train,-0.6059100357194772,-0.5099331642022608,-0.5099421791084928,0
8881,198.0,0.0304,65.7,train,-0.8509694980567732,-0.8611542819063325,0.48303533261624376,0
8882,191.0,0.0472,63.7,train,-0.8852778227839947,-0.4175065542801368,0.21824132948964733,0
8883,271.0,0.0644,55.7,train,-0.49318268304432106,0.0367042144800159,-0.8409346830167383,0
8884,183.0,0.0492,54.2,train,-0.9244873367579621,-0.3646913486103515,-1.0395301853616856,0
8885,191.0,0.0792,51.7,train,-0.8852778227839947,0.42753673643642653,-1.3705226892699311,0
8886,187.0,0.046,50.1,train,-0.9048825797709784,-0.44919567768200785,-1.5823578917712084,0
8887,161.0,0.0447,51.1,train,-1.0323135001863724,-0.4835255613673683,-1.4499608902079104,0
8888,141.0,0.0468,49.6,train,-1.1303372851212907,-0.42806959541409373,-1.6485563925528577,0
8889,223.0,0.0466,53.2,train,-0.7284397668881253,-0.43335111598107223,-1.1719271869249839,0
8890,192.0,0.0626,52.1,train,-0.8803766335372488,-0.010829470622790665,-1.3175638886446122,0
8891,218.0,0.0487,55.8,train,-0.7529457131218549,-0.37789515002779783,-0.8276949828604093,0
8892,188.0,0.0465,51.7,train,-0.8999813905242325,-0.43599187626456154,-1.3705226892699311,0
8893,194.0,0.0611,54.7,train,-0.870574255043757,-0.0504408748751296,-0.9733316845800366,0
8894,200.0,0.0266,63.5,train,-0.8411671195632815,-0.9615031726789243,0.19176192917698734,0
8895,218.0,0.0605,57.1,train,-0.7529457131218549,-0.06628543657606524,-0.6555788808281211,0
8896,256.0,0.086,53.0,train,-0.5667005217455099,0.6071084357136958,-1.198406587237644,0
8897,191.0,0.0513,52.1,train,-0.8852778227839947,-0.3092353826570771,-1.3175638886446122,0
8898,199.0,0.0434,53.2,train,-0.8460683088100274,-0.5178554450527285,-1.1719271869249839,0
8899,184.0,0.042,58.9,train,-0.9195861475112161,-0.5548260890215782,-0.41726427801418464,0
8900,189.0,0.0719,55.7,train,-0.8950802012774866,0.23476123574171054,-0.8409346830167383,0
8901,184.0,0.0365,55.1,train,-0.9195861475112161,-0.7000679046134876,-0.9203728839547175,0
8902,192.0,0.0594,52.9,train,-0.8803766335372488,-0.09533379969444701,-1.211646287393974,0
8903,134.0,0.0205,60.1,train,-1.1646456098485123,-1.1225895499717689,-0.2583878761382264,0
8904,168.0,0.0674,54.7,train,-0.9980051754591509,0.11592702298469376,-0.9733316845800366,0
8905,181.0,0.0412,55.0,train,-0.934289715251454,-0.5759521712894923,-0.9336125841110475,0
8906,161.0,0.0465,51.8,train,-1.0323135001863724,-0.43599187626456154,-1.3572829891136022,0
8907,131.0,0.0731,53.7,train,-1.17934917758875,0.26645035914358145,-1.1057286861433349,0
8908,133.0,0.0562,46.6,train,-1.1695467990952582,-0.17983812876610336,-2.0457473972427525,0
8909,147.0,0.0312,52.8,train,-1.1009301496408153,-0.8400281996384183,-1.224885987550304,0
8910,126.0,0.0248,55.9,train,-1.2038551238224795,-1.0090368577817308,-0.8144552827040793,0
8911,122.0,0.0413,52.5,train,-1.2234598808094632,-0.5733114110060029,-1.264605088019293,0
8912,117.0,0.0561,46.1,train,-1.2479658270431928,-0.1824788890495927,-2.1119458980244015,0
8913,106.0,0.0561,46.6,train,-1.301878908757398,-0.1824788890495927,-2.0457473972427525,0
8914,125.0,0.0205,55.8,train,-1.2087563130692256,-1.1225895499717689,-0.8276949828604093,0
8915,96.0,0.0932,52.7,train,-1.3508908012248573,0.7972431761249228,-1.238125687706633,0
8916,89.0,0.0179,57.8,train,-1.3851991259520786,-1.1912493173424898,-0.5629009797338128,0
8917,102.0,0.0952,52.5,train,-1.3214836657443818,0.850058381794708,-1.264605088019293,0
8918,94.0,0.0359,50.3,train,-1.360693179718349,-0.7159124663144231,-1.5558784914585495,0
8919,93.0,0.0441,47.7,train,-1.365594368965095,-0.49937012306830375,-1.9001106955231242,0
8920,87.0,0.0654,54.8,train,-1.3950015044455706,0.06311181731490852,-0.9600919844237075,0
8921,96.0,0.0756,40.5,train,-1.3508908012248573,0.332469366230813,-2.853369106778872,0
8922,92.0,0.0509,47.3,train,-1.370495558211841,-0.31979842379103407,-1.953069496148444,0
8923,86.0,0.0157,55.2,train,-1.3999026936923165,-1.2493460435792536,-0.9071331837983875,0
8924,90.0,0.0139999999999999,64.0,train,-1.3802979367053327,-1.2942389683985736,0.25796042995863644,0
8925,69.0,0.0127,66.9,train,-1.4832229108869972,-1.3285688520839312,0.641911734492202,0
8926,69.0,0.0138,66.1,train,-1.4832229108869972,-1.2995204889655494,0.535994133241562,0
8927,55.0,0.0128,62.6,train,-1.55183956034144,-1.3259280918004421,0.07260462777001912,0
8928,97.0,0.0298,68.6,train,-1.3459896119781114,-0.8769988436072679,0.8669866371498075,0
8929,85.0,0.0233,62.9,train,-1.4048038829390623,-1.0486482620340698,0.11232372823900821,0
8930,77.0,0.0162,62.6,train,-1.4440133969130298,-1.2361422421618071,0.07260462777001912,0
8931,57.0,0.0135,65.1,train,-1.5420371818479481,-1.3074427698160171,0.4035971316782637,0
8932,70.0,0.0652,58.3,train,-1.478321721640251,0.05783029674792985,-0.49670247895216374,0
8933,88.0,0.0198,60.1,train,-1.3901003151988247,-1.1410748719561938,-0.2583878761382264,0
8934,84.0,0.0526,55.8,train,-1.4097050721858082,-0.2749054989717167,-0.8276949828604093,0
8935,67.0,0.0112,62.4,train,-1.493025289380489,-1.3681802563362702,0.04612522745735911,0
8936,87.0,0.0181,66.0,train,-1.3950015044455706,-1.1859677967755111,0.5227544330852328,0
8937,90.0,0.0549,56.7,train,-1.3802979367053327,-0.2141680124514638,-0.7085376814534401,0
8938,77.0,0.0182,61.0,train,-1.4440133969130298,-1.183327036492022,-0.13923057473125822,0
8939,59.0,0.0151,62.7,train,-1.5322348033544564,-1.265190605280189,0.08584432792634913,0
8940,71.0,0.0655,52.7,train,-1.4734205323935052,0.06575257759839785,-1.238125687706633,0
8941,65.0,0.0157,61.7,train,-1.5028276678739807,-1.2493460435792536,-0.04655267363694908,0
8942,75.0,0.0159,64.7,train,-1.4538157754065215,-1.244064523012275,0.35063833105294556,0
8943,62.0,0.0145,66.4,train,-1.5175312356142185,-1.2810351669811246,0.5757132337105529,0
8944,71.0,0.0194,61.9,train,-1.4734205323935052,-1.1516379130901508,-0.02007327332429,0
8945,82.0,0.0418,55.2,train,-1.4195074506793002,-0.5601076095885569,-0.9071331837983875,0
8946,82.0,0.0947,51.7,train,-1.4195074506793002,0.8368545803772618,-1.3705226892699311,0
8947,74.0,0.0197,58.4,train,-1.4587169646532674,-1.1437156322396833,-0.48346277879583377,0
8948,72.0,0.1205,53.3,train,-1.4685193431467594,1.5181707335174905,-1.1586874867686547,0
8949,77.0,0.0191,56.6,train,-1.4440133969130298,-1.1595601939406186,-0.7217773816097701,0
8950,82.0,0.0175,62.1,train,-1.4195074506793002,-1.2018123584764469,0.0064061269883700185,0
8951,81.0,0.079,59.1,train,-1.424408639926046,0.42225521586944786,-0.39078487770152465,0
8952,87.0,0.0622,48.0,train,-1.3950015044455706,-0.021392511756747824,-1.860391595054135,0
8953,70.0,0.0149,59.5,train,-1.478321721640251,-1.2704721258471676,-0.33782607707620554,0
8954,79.0,0.0151,65.6,train,-1.4342110184195378,-1.265190605280189,0.46979563245991285,0
8955,88.0,0.0354,59.0,train,-1.3901003151988247,-0.7291162677318693,-0.4040245778578546,0
8956,109.0,0.0278,61.0,train,-1.2871753410171602,-0.9298140492770531,-0.13923057473125822,0
8957,115.0,0.0279,60.4,train,-1.2577682055366848,-0.9271732889935638,-0.21866877566923731,0
8958,117.0,0.0256,63.3,train,-1.2479658270431928,-0.9879107755138169,0.16528252886432732,0
8959,117.0,0.0579999999999999,61.0,train,-1.2479658270431928,-0.13230444366329935,-0.13923057473125822,0
8960,109.0,0.0497,54.2,train,-1.2871753410171602,-0.3514875471929052,-1.0395301853616856,0
8961,130.0,0.0687,53.8,train,-1.184250366835496,0.150256906670054,-1.0924889859870057,0
8962,128.0,0.0716,51.8,train,-1.1940527453289878,0.22683895489124253,-1.3572829891136022,0
8963,158.0,0.0331,60.8,train,-1.0470170679266102,-0.7898537542521223,-0.1657099750439182,0
8964,145.0,0.0564,56.7,train,-1.110732528134307,-0.17455660819912486,-0.7085376814534401,0
8965,154.0,0.0413,55.6,train,-1.066621824913594,-0.5733114110060029,-0.8541743831730684,0
8966,168.0,0.0524,53.5,train,-0.9980051754591509,-0.2801870195386952,-1.132208086455995,0
8967,218.0,0.0772,52.3,train,-0.7529457131218549,0.3747215307666413,-1.291084488331953,0
8968,234.0,0.0437,60.8,train,-0.6745266851739201,-0.5099331642022608,-0.1657099750439182,0
8969,259.0,0.0644,59.6,train,-0.5519969540052722,0.0367042144800159,-0.3245863769198755,0
8970,267.0,0.0511,61.4,train,-0.5127874400313047,-0.3145169032240556,-0.08627177410593911,0
8971,280.0,0.0453,64.1,train,-0.4490719798236078,-0.4676809996664327,0.2712001301149655,0
8972,351.0,0.1213,62.9,train,-0.10108754330464739,1.5392968157854048,0.11232372823900821,0
8973,441.0,0.0722,65.1,train,0.3400194889024855,0.24268351659217818,0.4035971316782637,0
8974,453.0,0.111,61.8,train,0.39883375986343655,1.267298506586011,-0.03331297348062001,0
8975,421.0,0.0755,62.0,train,0.2419957039675671,0.32982860594732366,-0.006833573167959991,0
8976,498.0,0.1012,60.4,train,0.619387275967003,1.0085039988040634,-0.21866877566923731,0
8977,568.0,0.1059,59.1,train,0.9624705232392174,1.1326197321280584,-0.39078487770152465,0
8978,577.0,0.1237,58.3,train,1.0065812264599308,1.602675062589147,-0.49670247895216374,0
8979,455.0,0.0899,60.3,train,0.4086361383569284,0.7100980867697769,-0.23190847582556734,0
8980,569.0,0.107,59.8,train,0.9673717124859634,1.1616680952464404,-0.2981069766072164,0
8981,548.0,0.1149,59.6,train,0.8644467383042991,1.370288157642092,-0.3245863769198755,0
8982,569.0,0.1009,59.1,train,0.9673717124859634,1.0005817179535959,-0.39078487770152465,0
8983,680.0,0.1128,61.5,train,1.5114037188747607,1.3148321916888175,-0.0730320739496091,0
8984,614.0,0.1154,60.7,train,1.1879252285895299,1.3834919590595385,-0.1789496752002473,0
8985,629.0,0.1027,61.5,train,1.2614430672907186,1.0481154030564024,-0.0730320739496091,0
8986,682.0,0.1313,60.3,train,1.5212060973682524,1.8033728441343306,-0.23190847582556734,0
8987,706.0,0.1177,61.4,train,1.6388346392901545,1.4442294455797913,-0.08627177410593911,0
8988,594.0,0.0949,62.3,train,1.0899014436546115,0.8421361009442401,0.032885527301029095,0
8989,666.0,0.1236,61.3,train,1.4427870694203178,1.6000343023056576,-0.09951147426226911,0
8990,584.0,0.0976,62.6,train,1.040889551187152,0.9134366285984503,0.07260462777001912,0
8991,735.0,0.1382,60.9,train,1.7809691274457862,1.9855853036950892,-0.15247027488758821,0
8992,638.0,0.1158,59.9,train,1.305553770511432,1.3940550001934953,-0.28486727645088644,0
8993,714.0,0.11,64.3,train,1.678044153264122,1.2408909037511184,0.2976795304276255,0
8994,609.0,0.0995,65.5,train,1.1634192823558003,0.9636110739847462,0.45655593230358377,0
8995,648.0,0.1185,62.1,train,1.3545656629788911,1.4653555278477053,0.0064061269883700185,0
