time_step,flow,speed,occupancy
7385,282.0,0.2596,15.4
7386,290.0,0.2872,15.3
7387,278.0,0.2642,15.4
7388,278.0,0.2757,15.3
7389,284.0,0.2857,15.1
7390,289.0,0.2631,15.7
7391,285.0,0.2824,15.6
7392,294.0,0.2674,16.0
7393,283.0,0.2941,15.3
7394,294.0,0.2643,16.1
7395,301.0,0.2647,16.4
7396,292.0,0.2588,16.6
7397,295.0,0.2655,16.6
7398,296.0,0.2683,16.5
7399,295.0,0.2575,16.8
7400,288.0,0.2813,15.9
7401,236.0,0.3306,13.3
7402,176.0,0.4101,9.9
7403,191.0,0.3493,9.0
7404,199.0,0.3745,8.5
7405,193.0,0.3851,8.0
7406,163.0,0.3939,7.1
7407,153.0,0.40299999999999997,6.4
7408,170.0,0.3895,6.4
7409,237.0,0.3223,8.7
7410,282.0,0.258,12.4
7411,230.0,0.2888,12.2
7412,237.0,0.313,11.8
7413,269.0,0.2799,13.1
7414,260.0,0.2783,13.4
7415,233.0,0.3121,12.3
7416,277.0,0.2706,13.7
7417,236.0,0.3174,12.6
7418,163.0,0.4022,9.4
7419,268.0,0.261,12.6
7420,314.0,0.2272,16.5
7421,325.0,0.2087,19.8
7422,300.0,0.2394,19.1
7423,294.0,0.2566,18.0
7424,259.0,0.2767,16.0
7425,279.0,0.2591,16.0
7426,131.0,0.0343,37.9
7427,345.0,0.0775,51.9
7428,346.0,0.0806,57.6
7429,349.0,0.0902,57.2
7430,315.0,0.0808,57.2
7431,352.0,0.1024,54.0
7432,330.0,0.0848,55.9
7433,389.0,0.1086,54.6
7434,369.0,0.1724,43.6
7435,360.0,0.1814,36.8
7436,374.0,0.1498,36.8
7437,303.0,0.1554,33.4
7438,261.0,0.0587,49.4
7439,253.0,0.0575,57.2
7440,273.0,0.0613,61.5
7441,294.0,0.0648,64.3
7442,248.0,0.0559,64.7
7443,284.0,0.0644,65.2
7444,292.0,0.0643,66.1
7445,303.0,0.0667,66.5
7446,283.0,0.0595,68.5
7447,267.0,0.0586,68.0
7448,296.0,0.0665,66.7
7449,285.0,0.0628,67.0
7450,261.0,0.0592,65.9
7451,264.0,0.0567,67.2
7452,280.0,0.0619,67.0
7453,254.0,0.054000000000000006,68.1
7454,236.0,0.0512,68.0
7455,225.0,0.0475,68.8
7456,240.0,0.053,67.9
7457,188.0,0.040999999999999995,68.0
7458,205.0,0.0435,68.7
7459,206.0,0.046,67.9
7460,189.0,0.0398,68.9
7461,194.0,0.0408,69.5
7462,191.0,0.0413,68.9
7463,187.0,0.042,67.5
7464,140.0,0.03,68.1
7465,199.0,0.0419,68.8
7466,164.0,0.0352,68.5
7467,152.0,0.0327,68.1
7468,217.0,0.0478,67.5
7469,167.0,0.0376,66.3
7470,160.0,0.0343,67.1
7471,149.0,0.0317,67.6
7472,165.0,0.0363,67.3
7473,152.0,0.0324,68.1
7474,118.0,0.0246,68.3
7475,149.0,0.0343,66.6
7476,137.0,0.0324,64.8
7477,107.0,0.0223,67.0
7478,129.0,0.027999999999999997,67.9
7479,120.0,0.0249,68.7
7480,119.0,0.0238,69.8
7481,135.0,0.0287,69.9
7482,103.0,0.0226,68.5
7483,96.0,0.0192,69.2
7484,104.0,0.0245,67.6
7485,114.0,0.0253,67.6
7486,79.0,0.018000000000000002,67.0
7487,82.0,0.0196,66.0
7488,79.0,0.0158,67.6
7489,73.0,0.0155,68.2
7490,72.0,0.0147,68.3
7491,78.0,0.0167,68.8
7492,67.0,0.0148,67.6
7493,82.0,0.0185,68.0
7494,64.0,0.0136,67.8
7495,57.0,0.0144,67.7
7496,61.0,0.0131,67.6
7497,67.0,0.0143,68.0
7498,56.0,0.0126,67.7
7499,52.0,0.0144,66.1
7500,41.0,0.0093,66.4
7501,35.0,0.0094,66.3
7502,56.0,0.0135,67.7
7503,51.0,0.0136,65.7
7504,53.0,0.0148,65.7
7505,46.0,0.0102,66.4
7506,31.0,0.0071,66.5
7507,39.0,0.0079,66.4
7508,20.0,0.0048,67.7
7509,41.0,0.0095,67.1
7510,41.0,0.0112,65.8
7511,27.0,0.0062,66.4
7512,39.0,0.0079,67.3
7513,49.0,0.0107,68.0
7514,60.0,0.0155,66.8
7515,70.0,0.0165,66.9
7516,42.0,0.0096,66.5
7517,30.0,0.0075,67.0
7518,27.0,0.0063,67.9
7519,29.0,0.006999999999999999,67.3
7520,30.0,0.008,66.1
7521,22.0,0.0051,67.2
7522,22.0,0.0053,66.7
7523,33.0,0.0078,66.6
7524,21.0,0.0057,66.9
7525,29.0,0.0077,67.7
7526,26.0,0.0061,67.9
7527,13.0,0.0031,68.4
7528,26.0,0.0054,67.6
7529,31.0,0.0093,64.7
7530,20.0,0.0077,65.5
7531,23.0,0.0048,66.8
7532,22.0,0.006,66.7
7533,24.0,0.0059,66.1
7534,39.0,0.01,67.2
7535,31.0,0.0087,66.9
7536,24.0,0.0059,68.0
7537,32.0,0.0069,68.3
7538,21.0,0.0055,67.2
7539,36.0,0.0115,65.9
7540,31.0,0.0066,67.0
7541,27.0,0.0088,67.0
7542,40.0,0.0103,66.4
7543,32.0,0.0096,67.5
7544,39.0,0.0119,66.0
7545,29.0,0.0072,66.6
7546,46.0,0.0132,65.6
7547,40.0,0.0112,65.2
7548,48.0,0.0134,65.5
7549,45.0,0.0103,66.7
7550,47.0,0.0108,67.9
7551,57.0,0.0148,67.6
7552,73.0,0.0164,68.1
7553,77.0,0.0161,69.0
7554,88.0,0.0221,67.0
7555,76.0,0.0181,67.0
7556,79.0,0.0178,68.2
7557,90.0,0.0199,68.9
7558,91.0,0.0205,68.4
7559,87.0,0.0191,69.1
7560,76.0,0.0179,67.7
7561,91.0,0.0203,68.5
7562,97.0,0.0223,67.5
7563,117.0,0.0259,68.2
7564,88.0,0.0179,69.5
7565,121.0,0.0269,68.5
7566,119.0,0.0252,69.0
7567,135.0,0.0281,69.2
7568,123.0,0.0276,68.1
7569,157.0,0.0345,68.0
7570,136.0,0.031,67.2
7571,148.0,0.0307,69.0
7572,150.0,0.0333,68.0
7573,146.0,0.0326,67.1
7574,158.0,0.0329,68.1
7575,165.0,0.0371,67.1
7576,169.0,0.0374,67.1
7577,186.0,0.0399,67.6
7578,192.0,0.0422,67.5
7579,210.0,0.0458,67.9
7580,213.0,0.0486,66.5
7581,212.0,0.0468,66.6
7582,236.0,0.0521,66.9
7583,224.0,0.0483,67.7
7584,197.0,0.0434,67.2
7585,211.0,0.0436,68.9
7586,239.0,0.0509,68.6
7587,220.0,0.0474,67.9
7588,279.0,0.0596,67.8
7589,201.0,0.042,68.7
7590,249.0,0.0521,69.2
7591,235.0,0.0512,67.9
7592,281.0,0.0597,68.1
7593,291.0,0.0612,68.5
7594,277.0,0.0561,70.0
7595,241.0,0.0503,69.8
7596,273.0,0.0578,68.0
7597,244.0,0.0526,66.8
7598,252.0,0.0552,65.8
7599,254.0,0.0561,64.5
7600,308.0,0.067,64.6
7601,270.0,0.0599,63.6
7602,342.0,0.0756,63.8
7603,320.0,0.0688,64.5
7604,360.0,0.0818,63.1
7605,344.0,0.0733,64.4
7606,348.0,0.0801,63.1
7607,306.0,0.0654,64.0
7608,337.0,0.0703,65.8
7609,304.0,0.0619,67.1
7610,291.0,0.0605,67.1
7611,316.0,0.069,65.5
7612,357.0,0.0826,63.3
7613,383.0,0.0844,63.3
7614,304.0,0.0667,63.7
7615,364.0,0.0798,63.5
7616,310.0,0.0658,64.7
7617,360.0,0.0778,64.7
7618,412.0,0.0926,63.5
7619,340.0,0.0727,64.3
7620,358.0,0.0795,63.8
7621,383.0,0.0885,62.3
7622,324.0,0.0707,63.3
7623,293.0,0.063,63.9
7624,296.0,0.0631,64.7
7625,307.0,0.0669,64.4
7626,388.0,0.0891,62.4
7627,392.0,0.0897,61.8
7628,404.0,0.092,61.6
7629,396.0,0.0895,61.7
7630,394.0,0.0841,63.4
7631,347.0,0.0758,63.6
7632,362.0,0.079,63.8
7633,358.0,0.0791,63.8
7634,368.0,0.0814,63.3
7635,349.0,0.0768,63.6
7636,325.0,0.0695,64.7
7637,346.0,0.0761,63.8
7638,361.0,0.08,63.8
7639,360.0,0.0779,64.0
7640,327.0,0.0747,62.5
7641,353.0,0.0756,63.9
7642,397.0,0.0873,63.8
7643,393.0,0.0885,62.9
7644,348.0,0.0745,64.2
7645,388.0,0.0871,62.9
7646,356.0,0.078,63.6
7647,371.0,0.0839,62.7
7648,310.0,0.0656,64.2
7649,405.0,0.0912,63.2
7650,344.0,0.0752,63.4
7651,340.0,0.0747,63.5
7652,393.0,0.0882,63.0
7653,411.0,0.095,61.8
7654,343.0,0.0719,64.0
7655,340.0,0.0723,64.8
7656,349.0,0.0754,64.7
7657,359.0,0.0788,64.1
7658,384.0,0.085,63.7
7659,442.0,0.0965,63.6
7660,360.0,0.079,63.6
7661,417.0,0.0932,62.8
7662,366.0,0.0785,64.0
7663,355.0,0.0781,63.8
7664,334.0,0.0699,65.0
7665,390.0,0.0871,63.7
7666,377.0,0.0836,63.4
7667,347.0,0.0768,63.2
7668,363.0,0.0779,64.1
7669,382.0,0.0849,63.2
7670,436.0,0.0986,62.5
7671,363.0,0.0805,62.6
7672,393.0,0.0854,63.4
7673,353.0,0.077,63.6
7674,355.0,0.0778,63.7
7675,388.0,0.0859,63.5
7676,391.0,0.0871,63.2
7677,368.0,0.0996,57.1
7678,348.0,0.1898,41.5
7679,366.0,0.1094,44.2
7680,389.0,0.1582,39.2
7681,366.0,0.114,42.1
7682,368.0,0.1714,36.0
7683,350.0,0.16699999999999998,32.6
7684,360.0,0.1488,33.2
7685,346.0,0.2109,28.2
7686,367.0,0.1562,30.4
7687,369.0,0.1797,29.8
7688,363.0,0.1609,30.7
7689,388.0,0.1333,35.6
7690,388.0,0.0942,46.4
7691,359.0,0.079,54.9
7692,370.0,0.0831,58.3
7693,354.0,0.0792,60.4
7694,402.0,0.0904,61.0
7695,345.0,0.0773,61.7
7696,379.0,0.0854,61.8
7697,337.0,0.0761,61.7
7698,363.0,0.08199999999999999,61.7
7699,377.0,0.0837,62.1
7700,321.0,0.0721,62.1
7701,331.0,0.0752,61.8
7702,327.0,0.0731,62.0
7703,310.0,0.0684,62.5
7704,346.0,0.0768,62.6
7705,273.0,0.0595,63.3
7706,328.0,0.0754,62.2
7707,319.0,0.0731,61.2
7708,355.0,0.0834,60.2
7709,337.0,0.0768,60.7
7710,305.0,0.0671,62.0
7711,327.0,0.0727,62.4
7712,288.0,0.0639,62.7
7713,329.0,0.0753,61.8
7714,293.0,0.0656,61.9
7715,313.0,0.0716,61.4
7716,248.0,0.0531,64.5
7717,248.0,0.0531,66.5
7718,247.0,0.0535,66.3
7719,258.0,0.0573,66.0
7720,287.0,0.0623,66.6
7721,239.0,0.052000000000000005,66.4
7722,239.0,0.0552,65.0
7723,198.0,0.0441,65.3
7724,216.0,0.047,66.4
7725,220.0,0.0483,66.1
7726,218.0,0.0509,65.0
7727,212.0,0.0473,64.6
7728,207.0,0.0424,67.8
7729,174.0,0.0369,67.8
7730,217.0,0.047,67.4
7731,188.0,0.0408,67.0
7732,210.0,0.046,66.4
7733,199.0,0.0415,67.8
7734,176.0,0.0369,68.3
7735,228.0,0.0497,67.3
7736,188.0,0.0392,68.1
7737,217.0,0.0454,68.3
7738,199.0,0.0428,67.9
7739,155.0,0.0331,67.7
7740,175.0,0.0376,67.5
7741,190.0,0.0394,68.4
7742,188.0,0.0392,68.6
7743,199.0,0.0417,68.5
7744,198.0,0.0415,68.5
7745,201.0,0.0415,69.0
7746,188.0,0.0398,68.4
7747,192.0,0.0405,68.3
7748,190.0,0.0397,68.5
7749,192.0,0.0403,68.5
7750,194.0,0.0416,67.9
7751,209.0,0.046,66.6
7752,172.0,0.0367,67.0
7753,189.0,0.0401,67.3
7754,174.0,0.0351,68.8
7755,192.0,0.0395,68.9
7756,184.0,0.0402,67.3
7757,176.0,0.0361,68.2
7758,190.0,0.0409,67.7
7759,143.0,0.0313,66.9
7760,183.0,0.0393,66.8
7761,154.0,0.0336,66.7
7762,157.0,0.0329,67.2
7763,170.0,0.035,68.3
7764,121.0,0.0257,67.5
7765,126.0,0.0253,68.2
7766,125.0,0.0256,68.3
7767,147.0,0.0295,69.1
7768,125.0,0.0264,68.0
7769,104.0,0.0227,66.9
7770,129.0,0.0266,67.5
7771,96.0,0.02,67.7
7772,106.0,0.0225,67.0
7773,114.0,0.0231,67.8
7774,86.0,0.0189,67.1
7775,81.0,0.0163,67.7
7776,85.0,0.0194,67.4
7777,74.0,0.0157,67.3
7778,94.0,0.0203,67.0
7779,89.0,0.0204,66.1
7780,77.0,0.0169,66.4
7781,75.0,0.0156,67.6
7782,72.0,0.0154,66.7
7783,79.0,0.019,65.9
7784,54.0,0.0109,66.9
7785,64.0,0.0147,66.8
7786,75.0,0.016,66.8
7787,54.0,0.0115,67.3
7788,58.0,0.0119,67.1
7789,48.0,0.0097,67.4
7790,41.0,0.0093,67.4
7791,34.0,0.0086,67.1
7792,48.0,0.0097,67.4
7793,41.0,0.0081,68.0
7794,39.0,0.0082,67.7
7795,39.0,0.0078,67.3
7796,29.0,0.0063,67.5
7797,43.0,0.009000000000000001,67.2
7798,23.0,0.005,66.4
7799,26.0,0.0054,67.1
7800,26.0,0.0054,66.9
7801,32.0,0.0063,67.6
7802,32.0,0.0072,66.7
7803,28.0,0.0065,67.6
7804,17.0,0.0045,67.7
7805,29.0,0.0061,67.1
7806,42.0,0.0093,67.8
7807,29.0,0.0055,67.8
7808,31.0,0.0073,66.2
7809,15.0,0.003,67.8
7810,19.0,0.0042,68.6
7811,19.0,0.004,67.1
7812,14.0,0.0029,67.5
7813,28.0,0.0075,64.8
7814,16.0,0.0052,67.1
7815,12.0,0.0031,67.1
7816,15.0,0.0031,68.1
7817,13.0,0.0035,67.1
7818,14.0,0.0034,67.3
7819,9.0,0.0018,67.0
7820,15.0,0.0041,67.6
7821,14.0,0.0029,65.8
7822,21.0,0.0046,66.6
7823,10.0,0.0024,66.4
7824,5.0,0.0014,66.7
7825,11.0,0.0031,67.1
7826,14.0,0.0041,63.7
7827,14.0,0.0028,68.5
7828,20.0,0.0056,67.8
7829,17.0,0.0037,66.5
7830,11.0,0.0023,65.5
7831,14.0,0.0029,68.7
7832,18.0,0.0067,65.8
7833,19.0,0.0038,66.8
7834,22.0,0.006,67.2
7835,10.0,0.0027,66.0
7836,12.0,0.0028,67.6
7837,21.0,0.0054,67.4
7838,18.0,0.0041,67.9
7839,22.0,0.0044,66.5
7840,16.0,0.0035,67.7
7841,19.0,0.0046,66.8
7842,26.0,0.0058,67.6
7843,21.0,0.0041,67.3
7844,36.0,0.0075,67.5
7845,34.0,0.0069,68.1
7846,39.0,0.0082,68.4
7847,33.0,0.006999999999999999,68.0
7848,33.0,0.0068,67.2
7849,34.0,0.0078,67.4
7850,49.0,0.0097,68.2
7851,48.0,0.0097,67.8
7852,68.0,0.0158,66.9
7853,60.0,0.0139,65.9
7854,85.0,0.0186,67.7
7855,75.0,0.015,67.2
7856,55.0,0.011000000000000001,67.5
7857,61.0,0.0128,67.1
7858,52.0,0.0102,67.4
7859,62.0,0.0126,67.8
7860,77.0,0.0175,66.6
7861,60.0,0.0124,66.7
7862,68.0,0.0141,67.6
7863,54.0,0.0118,67.5
7864,95.0,0.0198,67.9
7865,67.0,0.0135,67.9
7866,85.0,0.0176,67.6
7867,84.0,0.0164,68.4
7868,92.0,0.0204,66.9
7869,81.0,0.0162,67.2
7870,86.0,0.0171,68.0
7871,112.0,0.0237,67.5
7872,89.0,0.0168,68.0
7873,85.0,0.0169,68.4
7874,116.0,0.0235,68.0
7875,109.0,0.0227,67.7
7876,123.0,0.0256,67.6
7877,123.0,0.0246,67.8
7878,126.0,0.0241,69.1
7879,96.0,0.0202,67.9
7880,113.0,0.0235,67.6
7881,135.0,0.0275,67.8
7882,164.0,0.0332,67.9
7883,199.0,0.0422,66.9
7884,167.0,0.0343,67.4
7885,145.0,0.0297,67.7
7886,128.0,0.025,68.5
7887,173.0,0.0351,68.8
7888,147.0,0.0315,67.4
7889,158.0,0.0318,68.1
7890,151.0,0.0309,68.0
7891,155.0,0.0321,67.6
7892,209.0,0.0442,66.8
7893,229.0,0.0488,66.3
7894,261.0,0.0535,67.2
7895,245.0,0.0506,67.6
7896,168.0,0.0357,67.1
7897,201.0,0.0419,67.1
7898,189.0,0.0389,67.9
7899,186.0,0.0387,67.6
7900,152.0,0.0312,67.5
7901,206.0,0.0421,68.1
7902,228.0,0.0467,67.9
7903,198.0,0.042,67.0
7904,213.0,0.0438,67.4
7905,256.0,0.0541,66.9
7906,306.0,0.0642,66.8
7907,264.0,0.0567,65.9
7908,215.0,0.0445,66.2
7909,242.0,0.0486,67.5
7910,207.0,0.0424,67.2
7911,244.0,0.0507,66.8
7912,228.0,0.0475,66.4
7913,245.0,0.0517,65.7
7914,216.0,0.0453,66.4
7915,267.0,0.0606,63.5
7916,258.0,0.0538,64.5
7917,278.0,0.0561,66.5
7918,285.0,0.0601,65.8
7919,211.0,0.0456,64.8
7920,226.0,0.0491,64.1
7921,309.0,0.0652,64.3
7922,271.0,0.057,64.1
7923,175.0,0.0372,64.4
7924,292.0,0.0617,64.2
7925,307.0,0.0655,64.1
7926,251.0,0.0521,64.6
7927,249.0,0.0512,65.4
7928,268.0,0.0578,64.1
7929,319.0,0.0658,64.7
7930,310.0,0.0652,64.8
7931,276.0,0.0594,64.0
7932,250.0,0.0522,64.4
7933,293.0,0.0624,64.3
7934,267.0,0.0564,64.1
7935,279.0,0.059000000000000004,64.2
7936,301.0,0.0633,64.2
7937,206.0,0.0427,65.1
7938,276.0,0.0581,64.6
7939,265.0,0.0547,65.1
7940,223.0,0.0459,65.5
7941,285.0,0.061,64.3
7942,262.0,0.0551,64.4
7943,293.0,0.0614,64.6
7944,280.0,0.0621,63.1
7945,322.0,0.0694,63.1
7946,307.0,0.0651,63.3
7947,259.0,0.0547,63.9
7948,250.0,0.0514,65.0
7949,291.0,0.063,64.1
7950,290.0,0.062,63.9
7951,295.0,0.0619,64.0
7952,276.0,0.0551,65.7
7953,271.0,0.0578,64.8
7954,320.0,0.0658,65.4
7955,303.0,0.0639,64.9
7956,207.0,0.0443,64.2
7957,255.0,0.0539,64.5
7958,226.0,0.0472,65.0
7959,275.0,0.0584,64.4
7960,352.0,0.0742,64.0
7961,265.0,0.0578,63.3
7962,252.0,0.0518,64.6
7963,288.0,0.0624,63.6
7964,316.0,0.0658,64.4
7965,221.0,0.047,64.3
7966,281.0,0.0596,64.1
7967,302.0,0.0649,63.7
7968,306.0,0.0643,64.1
7969,278.0,0.0584,64.4
7970,205.0,0.0432,64.5
7971,271.0,0.0579,63.9
7972,236.0,0.0491,64.6
7973,238.0,0.0513,63.6
7974,219.0,0.045,64.9
7975,215.0,0.0469,63.6
7976,227.0,0.0465,64.8
7977,224.0,0.0469,64.9
7978,269.0,0.0582,63.7
7979,292.0,0.0603,64.7
7980,232.0,0.0481,64.9
7981,299.0,0.063,64.4
7982,232.0,0.0512,63.1
7983,238.0,0.0499,63.9
7984,255.0,0.0565,63.1
7985,315.0,0.0661,63.6
7986,198.0,0.042,63.7
7987,267.0,0.0586,62.8
7988,220.0,0.0479,62.5
7989,262.0,0.0558,62.8
7990,305.0,0.0666,62.5
7991,263.0,0.0581,62.0
7992,219.0,0.0466,63.7
7993,185.0,0.0409,64.4
7994,189.0,0.0412,63.9
7995,240.0,0.0533,63.8
7996,205.0,0.044000000000000004,64.3
7997,260.0,0.0564,64.5
7998,246.0,0.0541,64.1
7999,255.0,0.054000000000000006,64.9
8000,191.0,0.0405,65.3
8001,243.0,0.0528,64.7
8002,139.0,0.0311,64.6
8003,192.0,0.0416,64.6
8004,207.0,0.0452,65.9
8005,212.0,0.0476,65.2
8006,217.0,0.0472,66.5
8007,185.0,0.0404,67.0
8008,178.0,0.0368,67.9
8009,182.0,0.0392,67.9
8010,109.0,0.0227,68.3
8011,137.0,0.0311,66.5
8012,243.0,0.052000000000000005,67.4
8013,199.0,0.0407,68.7
8014,198.0,0.0422,68.6
8015,201.0,0.042,69.0
8016,178.0,0.0371,69.1
8017,180.0,0.0408,67.0
8018,199.0,0.0428,66.9
8019,210.0,0.045,67.3
8020,164.0,0.034,68.2
8021,182.0,0.0405,67.2
8022,185.0,0.04,67.2
8023,197.0,0.0423,67.4
8024,172.0,0.0372,67.0
8025,154.0,0.0322,68.1
8026,174.0,0.0372,68.0
8027,148.0,0.0322,67.7
8028,154.0,0.0333,67.7
8029,117.0,0.0244,68.0
8030,165.0,0.0361,67.5
8031,147.0,0.0307,67.9
8032,154.0,0.0344,66.3
8033,144.0,0.0305,66.9
8034,105.0,0.022000000000000002,67.8
8035,80.0,0.0188,66.8
8036,140.0,0.0288,67.9
8037,144.0,0.0304,68.3
8038,104.0,0.0214,68.5
8039,90.0,0.019,68.4
8040,115.0,0.0247,68.3
8041,138.0,0.0299,67.9
8042,146.0,0.0321,67.1
8043,112.0,0.0223,68.4
8044,119.0,0.0276,67.1
8045,112.0,0.0244,66.7
8046,93.0,0.0194,67.2
8047,115.0,0.0248,67.0
8048,89.0,0.0194,67.0
8049,98.0,0.0202,68.0
8050,47.0,0.0092,68.0
8051,71.0,0.0155,68.2
8052,61.0,0.0154,66.6
8053,75.0,0.017,67.8
8054,69.0,0.0167,65.5
8055,79.0,0.0184,66.9
8056,60.0,0.0132,67.3
8057,55.0,0.0121,67.5
8058,56.0,0.0125,68.4
8059,50.0,0.0101,68.1
8060,57.0,0.0144,66.2
8061,36.0,0.0097,68.0
8062,36.0,0.0089,67.1
8063,47.0,0.0102,68.3
8064,39.0,0.01,67.3
8065,46.0,0.0113,66.7
8066,20.0,0.0043,67.3
8067,38.0,0.0097,67.6
8068,40.0,0.0085,67.7
8069,35.0,0.0083,68.3
8070,41.0,0.0098,67.8
8071,25.0,0.0049,67.3
8072,40.0,0.0128,64.8
8073,32.0,0.0091,65.6
8074,23.0,0.0057,66.6
8075,25.0,0.0048,65.9
8076,22.0,0.0069,66.6
8077,25.0,0.0062,67.5
8078,14.0,0.003,67.4
8079,15.0,0.0044,67.5
8080,23.0,0.0065,66.0
8081,24.0,0.0062,66.3
8082,19.0,0.0047,68.3
8083,18.0,0.0037,67.0
8084,15.0,0.0044,66.3
8085,19.0,0.0062,65.0
8086,11.0,0.0041,65.2
8087,12.0,0.0035,67.5
8088,17.0,0.0045,66.9
8089,8.0,0.0018,67.9
8090,8.0,0.0016,68.4
8091,10.0,0.0041,68.2
8092,13.0,0.0037,65.7
8093,10.0,0.0033,66.8
8094,13.0,0.0027,67.9
8095,12.0,0.005,65.1
8096,12.0,0.0036,68.1
8097,14.0,0.0029,68.5
8098,19.0,0.0077,65.3
8099,24.0,0.0071,65.7
8100,20.0,0.0051,66.6
8101,23.0,0.0105,65.5
8102,15.0,0.0055,64.8
8103,27.0,0.0102,64.6
8104,14.0,0.0028,66.7
8105,15.0,0.0067,64.6
8106,19.0,0.006,66.9
8107,18.0,0.005,66.9
8108,19.0,0.0071,66.5
8109,25.0,0.0064,65.9
8110,33.0,0.0076,67.7
8111,21.0,0.0062,66.2
8112,15.0,0.0038,67.9
8113,33.0,0.009000000000000001,67.3
8114,25.0,0.0103,64.0
8115,29.0,0.0066,66.3
8116,26.0,0.0073,67.2
8117,16.0,0.0037,67.3
8118,38.0,0.0102,67.0
8119,30.0,0.0073,67.3
8120,53.0,0.0146,66.3
8121,41.0,0.0102,67.8
8122,56.0,0.0135,67.4
8123,53.0,0.0123,68.1
8124,56.0,0.0135,67.6
8125,50.0,0.0108,68.2
8126,82.0,0.0221,66.3
8127,50.0,0.0143,66.9
8128,81.0,0.022000000000000002,64.3
8129,84.0,0.0194,67.0
8130,111.0,0.03,64.9
8131,100.0,0.0243,66.1
8132,117.0,0.0309,64.4
8133,179.0,0.042,66.9
8134,135.0,0.0331,66.5
8135,137.0,0.0316,68.6
8136,150.0,0.0392,66.6
8137,154.0,0.0352,68.6
8138,158.0,0.0362,69.8
8139,153.0,0.0348,70.4
8140,199.0,0.0465,70.1
8141,210.0,0.0468,71.1
8142,247.0,0.0554,71.1
8143,253.0,0.0649,67.3
8144,252.0,0.0598,67.2
8145,317.0,0.0758,66.9
8146,342.0,0.0828,66.4
8147,319.0,0.0774,66.3
8148,318.0,0.0748,64.4
8149,315.0,0.0724,63.9
8150,381.0,0.0897,63.2
8151,449.0,0.1121,61.3
8152,433.0,0.11199999999999999,58.9
8153,383.0,0.0932,59.7
8154,509.0,0.1256,59.8
8155,501.0,0.1201,60.4
8156,497.0,0.11800000000000001,60.7
8157,471.0,0.1239,58.0
8158,396.0,0.0934,60.0
8159,471.0,0.1189,59.1
8160,474.0,0.1192,58.5
8161,450.0,0.1092,59.7
8162,500.0,0.1245,59.2
8163,445.0,0.1074,59.7
8164,477.0,0.1182,59.7
8165,469.0,0.11599999999999999,59.7
8166,422.0,0.1094,58.6
8167,408.0,0.1031,58.5
8168,464.0,0.1179,58.1
8169,452.0,0.1165,57.7
8170,403.0,0.1117,55.7
8171,450.0,0.113,57.1
8172,445.0,0.1171,56.9
8173,407.0,0.1033,57.8
8174,225.0,0.0534,59.9
8175,321.0,0.0744,61.9
8176,342.0,0.0823,61.3
8177,331.0,0.0757,62.9
8178,296.0,0.0748,61.3
8179,306.0,0.0735,61.5
8180,295.0,0.0679,62.5
8181,326.0,0.0861,59.7
8182,282.0,0.068,60.3
8183,252.0,0.0584,61.9
8184,285.0,0.0743,59.8
8185,270.0,0.0693,59.5
8186,265.0,0.0724,57.6
8187,285.0,0.0655,61.0
8188,301.0,0.0702,62.5
8189,278.0,0.0669,61.9
8190,289.0,0.0688,62.4
8191,293.0,0.0722,61.4
8192,281.0,0.0651,62.2
8193,291.0,0.0707,62.4
8194,273.0,0.0671,60.9
8195,270.0,0.0662,60.7
8196,297.0,0.0728,60.8
8197,286.0,0.0705,59.1
8198,246.0,0.059000000000000004,60.3
8199,278.0,0.0714,58.8
8200,284.0,0.0682,59.9
8201,274.0,0.0641,60.9
8202,266.0,0.066,60.8
8203,262.0,0.0609,61.6
8204,286.0,0.0729,59.7
8205,280.0,0.0694,59.6
8206,292.0,0.0687,60.8
8207,313.0,0.0785,59.4
8208,256.0,0.0604,61.4
8209,241.0,0.0568,61.5
8210,290.0,0.0716,60.9
8211,303.0,0.0762,59.4
8212,259.0,0.0624,59.6
8213,312.0,0.073,61.2
8214,271.0,0.0678,60.1
8215,282.0,0.0701,59.6
8216,260.0,0.0631,59.9
8217,298.0,0.0708,60.5
8218,278.0,0.0639,62.1
8219,330.0,0.0817,60.6
8220,364.0,0.0923,59.5
8221,377.0,0.0887,60.6
8222,358.0,0.0875,59.5
8223,345.0,0.0897,58.3
8224,315.0,0.0713,61.1
8225,338.0,0.0809,60.8
8226,252.0,0.0576,62.4
8227,262.0,0.0605,62.6
8228,236.0,0.0522,63.8
8229,234.0,0.0566,62.3
8230,232.0,0.0531,63.0
8231,238.0,0.0537,63.3
8232,264.0,0.0594,63.7
8233,277.0,0.0626,63.8
8234,265.0,0.0599,63.6
8235,274.0,0.0646,63.1
8236,303.0,0.0708,62.3
8237,286.0,0.0636,63.4
8238,311.0,0.07400000000000001,62.4
8239,325.0,0.0765,61.9
8240,314.0,0.0717,62.5
8241,316.0,0.0756,61.5
8242,318.0,0.0733,62.1
8243,416.0,0.1076,58.9
8244,466.0,0.1249,56.4
8245,448.0,0.1256,53.7
8246,343.0,0.2412,36.9
8247,321.0,0.2281,28.9
8248,355.0,0.2068,26.8
8249,329.0,0.2166,24.4
8250,341.0,0.2065,24.1
8251,288.0,0.256,20.2
8252,332.0,0.2118,21.3
8253,307.0,0.2485,19.5
8254,292.0,0.2879,17.1
8255,275.0,0.2291,17.3
8256,299.0,0.2713,16.6
